oare_id,parent_oare_id,bucket,source,target,top1_neighbor_oare_id,top1_neighbor_source,top1_neighbor_target,top1_score,top3_mean_score,top1_target_chrfpp,topk_neighbor_ids,topk_scores
1d7184b7-e39a-42b2-b546-6fc238b2d32a__c1of4,1d7184b7-e39a-42b2-b546-6fc238b2d32a,chunk4_6,um-ma ša-lim-a-šur-ma sà-ba-sí-a ù tám-kà-ru-um-ma a-na pì-lá-aḫ-IŠTAR ù zi-ki-ki qí-bi-ma 30 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ša tám-kà-ri-im a-ḫa-ma 10 ma-na KÙ.BABBAR,"From Šalim-Aššur, Sabasiya and the merchant to Pilah-Ištar and Zikiki: 30 minas of refined silver, its import duty added, its transport tariff paid, belonging to a merchant; further, 10 minas of refined silver, its import duty added, its transport tariff paid, votive offerings for Aššur, also belonging to a",f9ff19ef-86d3-477d-abf4-49be2ac7e619__c1of3,10 ma-na KÙ.BABBAR ṣa-ru-pu-um ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ša tám-kà-ri-im a-na i-li-a ù ša ki-ma lá-qé-ep ù a-ḫa-ma 0.3333 ma-na,"10 minas of refined silver, its excise added, his transport fee paid, belonging to the merchant, for Iliya and the representatives of Lā-qēp, and separately 0 3333 mina of silver from",0.5936900394716657,0.5803690409478132,34.32611531949411,f9ff19ef-86d3-477d-abf4-49be2ac7e619__c1of3|f9ff19ef-86d3-477d-abf4-49be2ac7e619__c1of3__gc1of1|9b56fbff-c9c7-4799-91fb-94a8006e66f4,0.5937|0.5937|0.5537
1d7184b7-e39a-42b2-b546-6fc238b2d32a__c2of4,1d7184b7-e39a-42b2-b546-6fc238b2d32a,chunk4_6,ṣa-ru-pu-um ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ik-ri-bu ša a-šur ša tám-kà-ri-ma ku-nu-ki-šu a-na ṣé-er ì-lí-iš-tí-kál ù pì-lá-aḫ-IŠTAR zi-ki-ki na-áš-a-ku-nu-tí a-na zi-ki-ki qí-bi-ma a-ni-am a-na pì-lá-aḫ-IŠTAR pì-qí-id-ma iš-tí a-wi-tí-šu,"merchant and sealed by him, Zikiki is bringing to you destined for Iliš-tikal and Pilah-Ištar. To Zikiki: Entrust this to Pilah-Ištar and join it to his consignment and then you personally may serve him and be positive over every shekel of silver. To Pilah-Ištar: Our dear brother, do not",9b56fbff-c9c7-4799-91fb-94a8006e66f4,12 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki ša tám-kà-ri-im a-ḫa-ma 10 ma-na KÙ.BABBAR ṣa-ru-pá-am ik-ri-bu ša a-šur ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu ku-nu-ki ša tám-kà-ri-im a-na kà-ar-wa-a ni-ip-qí-id IGI a-šur-ma-lik DUMU a-lá-ḫi-im IGI {d}IM.GAL DUMU bu-zi,"We entrusted 12 minas of refined silver, its import duty added, its transport tariff paid for, sealed by the merchant, and further, 10 minas of refined silver, votive offerings for Aššur, its import duty added, its transport tariff paid for, sealed by merchant, to Karwaya.",0.4335670189119754,0.4235623244127906,21.195836802064168,9b56fbff-c9c7-4799-91fb-94a8006e66f4|f9ff19ef-86d3-477d-abf4-49be2ac7e619__c1of3__gc1of1|f9ff19ef-86d3-477d-abf4-49be2ac7e619__c1of3,0.4336|0.4186|0.4186
1d7184b7-e39a-42b2-b546-6fc238b2d32a__c3of4,1d7184b7-e39a-42b2-b546-6fc238b2d32a,chunk4_6,e-ta-wu ù a-ta i-na re-ší-šu i-zi-iz-ma KÙ.BABBAR 1 GÍN lu ṭá-ba-tí a-na pì-lá-aḫ-IŠTAR qí-bi-ma a-ḫu-ni a-ta li-bi₄ zi-ki-ki lá tù-lá-ma-an ṭup-pè-en₆ ší-na ša a-ṣé-er ì-lí-iš-tí-kál ù,make Zikiki angry. There are two tablets that were written to Iliš-tikal and Pilah-Ištar and that have been transported by Zikiki - send them together with our silver <gap> as soon as possible. Laying claim was indicated on those two tablets. A strongly worded message from the City,455d3a2e-5094-4cb3-847d-a02cbc7be6e1__c1of2,a-na pì-lá-aḫ-IŠTAR qí-bi₄-ma um-ma um-mì-iš-ḫa-ra-ma a-šu-mì li-ba-kà lam-nu-ma tù-ṣú-ú-ni ša KÙ.BABBAR 10 GÍN i-na qá-tí-a lá i-šu-ú-ma lá tí-<gap> ú i-a-ú-um li-bi₄-i e-mu-ú-ma iš-tí-kà lá a-ta-wu-ú a-ḫi a-ta li-ba-kà lá tù-lá-ma-an a-lá-nu-kà a-ḫa-am ša-ni-a-am ú-lá i-šu i-na,"Say to Pilah-Ištar, thus Ummī-Išhara: As for the fact that you left in anger (and) that I did not even have 10 shekels of silver available, so that you <gap> and that my feeling too ran high and I did not exchange a word with you - please, my brother, don't stay angry, you are the only brother I have",0.2843277094103704,0.24647511789811952,25.39648725268796,455d3a2e-5094-4cb3-847d-a02cbc7be6e1__c1of2|f73e9473-69f6-499a-a77a-db25df9b2691__c1of4|f73e9473-69f6-499a-a77a-db25df9b2691__c1of4__gc1of1,0.2843|0.2275|0.2275
1d7184b7-e39a-42b2-b546-6fc238b2d32a__c4of4,1d7184b7-e39a-42b2-b546-6fc238b2d32a,chunk4_6,pì-lá-aḫ-IŠTAR lá-pu-tù ša šé-ep zi-ki-ki iš-tí KÙ.BABBAR-ni <gap>-ba-šu-ni iš-tí pá-né-e-ma šé-bi₄-lá-ni-šu-nu i-na ṭup-pè-en₆ a-me-e-en₆ qá-tum ša-kà-nu-um wa-du tí-ir-tí a-lim{ki} da-nu-tù-um i-li-kam qá-tum ša-kà-nu-um lá-šu we-da-ku ṭup-p,"arrived. There is no way to lay claim. I am alone. Send those two tablets. As to the tablet transported by Maṣi-ilī's son, that was written for Iliš-tikal and Pilah-Ištar, let Iliš-tikal and Pilah-Ištar hear that in the City, and have them buy what was in the merchant's instructions.",47dd8f10-c7d9-4eea-8435-93ff9f347c63__c2of2,ta-ḫi-id <gap> a-dí ḫa-am-ší-šu tí-ir-tí i-li-kà-kum ṭup-pu-um ša 12 ma-na <gap>-ba-tim <gap> a-na-ku we-da-ku <gap> i-dí <gap> ša-áš-qí-il₅ ki-ma ṭup-pá-am ta-áš-me-ú KÙ.BABBAR ša-qí-il₅ lá ša-qí-il₅ tí-ir-ta-kà a-na wa-aḫ-šu-ša-na li-li-kam-ma ší-ma-am šu-qú-ul a-na-ku-ma,"My instructions have come to you five times The tablet concerning 12 minas of silver <gap> I am alone <gap> have <gap> paid As you hear the letter send me word to Wahšušana whether or not the silver is paid, and pay the goods I personally <gap>""",0.26120041468722205,0.24665429649180107,23.546481626836627,47dd8f10-c7d9-4eea-8435-93ff9f347c63__c2of2|1d90128d-d7d2-405c-9687-af988688febc__c2of2|60faf99e-6880-4ade-b74d-6e6844d053da__c1of2,0.2612|0.2596|0.2192
1db9efa0-5906-471c-a9d2-b2385c8ac7e9__c1of4,1db9efa0-5906-471c-a9d2-b2385c8ac7e9,chunk4_6,um-ma ma-ma-ḫi-ir-ma dan-a-šur a-lá-ḫu-um ù šu-IŠTAR-ma a-na en-um-a-šur qí-bi-ma mì-šu ša a-ma-kam a-šar lá a-bi-im ù um-mì-im na-lá-tí-ni-ma ù mu-ur-ṣa-am a-na,"From Man-mahir, Dan-Aššur, Ali-ahum and Šu-Ištar to Ennam-Aššur: Why are you lying around there where there is no father and no mother, making the disease worse Instead of going down to the temple here,",1f94ecc8-0e2b-4d49-a8ae-359b99f5d4da,KIŠIB ma-ma-ḫi-ir dan-a-šur DUMU PUZUR₄-a-šur a-lá-ḫi-im a-ḫi-šu ù šu-IŠTAR DUMU šu-ki-tim a-na en-um-a-šur DUMU ša-lim-a-šur,"Seal of Man-mahir, Dan-Aššur son of Puzur-Aššur, Ali-ahum his brother and Šu-Ištar son of Šukkutum; to Ennam-Aššur son of Šalim-Aššur.",0.3960103133081442,0.36994166171859416,32.15998779899352,1f94ecc8-0e2b-4d49-a8ae-359b99f5d4da|1f94ecc8-0e2b-4d49-a8ae-359b99f5d4da__gc1of1|dbf83e27-e07e-4b69-b90c-5912f37a8046__c1of5,0.3960|0.3960|0.3178
1db9efa0-5906-471c-a9d2-b2385c8ac7e9__c2of4,1db9efa0-5906-471c-a9d2-b2385c8ac7e9,chunk4_6,mu-ur-ṣí-im tù-ra-du-ú ki-ma a-na-kam a-na É DINGIR tù-ru-du-ma iš-tí DINGIR e-na-na-tim té-ta-ri-šu ù IGI i-li-kà tù-ta-na-nu-nu ù a-ḫu-um ù eb-ru-um li-ba-am i-da-na-ku-nu a-ta a-ma-kam ki-ma,"asking mercy from the god, praying constantly to your god so that brother and friend could give you encouragement, you have sat there for a year as an empty man, without purpose or wishes",78f8cf04-86cb-4383-9dc2-4f20198aeadf__c3of4,ma-nim lá tù-ša-ar a-na ba-áb DINGIR šé-ru-dí-im a-zi-iz-ma pu-šu-ki-in ú e-ba-ru-tí uš-ta-ḫi-du-ni-ma ú-lá uš-té-ri-id-kà um-ma a-na-ku-ma a-ḫu-um ú eb-ru-um i-a-tí ú-ma-am i-a-tí a-na lá a-we-lim ta-al-qé-a-ni-ma lu-qú-tám ša iš-tù a-lim{ki} i-na KÙ.BABBAR-pì-a tù-šé-ṣí-a-ni-ni a-na šu-be-lim ù en-na-sú-in me-er-e,""" I was ready to lead you to the Gate of the God but Pūšu-kēn and my friends kept warning me so I did not lead you there I thought: ""He is a brother and a friend to me "" But today you take me for a non-gentleman, since you have released the goods you led out of the City for my silver to Šu-Bēlum and Enna-Suen, Iddin-abum's sons",0.22337136344121444,0.21894493157133288,28.943568207560766,78f8cf04-86cb-4383-9dc2-4f20198aeadf__c3of4|fe5f0765-0447-4cf4-87bc-f8ead4dba5e8__c3of3|b2f4aa89-c723-4fd0-a79c-0ae342a890ce__c2of5,0.2234|0.2183|0.2152
1db9efa0-5906-471c-a9d2-b2385c8ac7e9__c3of4,1db9efa0-5906-471c-a9d2-b2385c8ac7e9,chunk4_6,a-we-lim ra-qí-im ša-na-at ta-ta-ša-áb ša tí-ir-tám ù ḫu-ša-ḫa-am lá tí-šu-ú a-na-kam um-me-a-nu a-bi-ku-nu ša ki-ma i-na pá-ni-tim té-ta-ta-ri-ša-ni a-na a-ḫi-kà ú-kà-lu-ma ù ki-ma a-ḫu-kà we-dí-ni-ma ù a šu-mì-kà ma-ga-ra-am ú-lá i-mu-a a-pu-tum i-na ša-am-ší ṭup-pí-ni ta-ša-me-ú tí-ib-a-ma a-tal-kam ù a-ḫi-ú-tum,"Your father's investors here offer those things to your brother which you earlier constantly asked me for, but, in fact, since your brother is alone he is of course unwilling to agree on your behalf Urgent, set out and come here the very day you hear our letter Also, strangers may carry you away all the time",2286d746-72f6-4670-b7bf-4b944c20c86f__c1of4,um-ma <gap> a-na a-lá-ḫi-im qí-bi-ma a-pu-tum i-na u₄-mì-im ša ṭup-pí ta-ša-me-ú tí-ib-a-ma a-tal-kam um-me-a-nu a-bi-kà iš-tí-in ù ší-na <gap> a-wa-tim a-ḫu-kà <gap> uš-ta-ar-ší-ú ṭup-pá-am ša a-ma-kam a-na i-li-a ta-dí-na-ni-ma ù <gap> um-me-a-ni e-pu-lu-ni <gap>-kà-a URUDU,"From <gap> to Ali-ahum: Urgent, the very day you hear my letter set out and come One or two of your father's investors have been embroiled in a lawsuit <gap> your brother <gap> the tablet that you gave me there to Iliya, and then <gap> the investors answered",0.41956207947331803,0.342030260078352,35.14578551322419,2286d746-72f6-4670-b7bf-4b944c20c86f__c1of4|7769b821-6ad9-4a37-ad73-729e74d43f56__c2of2|7769b821-6ad9-4a37-ad73-729e74d43f56__c2of2__gc1of1,0.4196|0.3033|0.3033
1db9efa0-5906-471c-a9d2-b2385c8ac7e9__c4of4,1db9efa0-5906-471c-a9d2-b2385c8ac7e9,chunk4_6,i-ta-bu-lu-kà KÙ.BABBAR 10 GÍN lu a-na ANŠE.ḪI.A lu a-na ḫi-ša-nim gu₅-mu-ur-ma tí-ib-a-ma a-tal-kam a-na-kam É a-bi-ku-nu za-ki-a ma-ma-an ša-li-um i-na ṣé-ri-ku-nu lá i-ša-lá ú-um-šu-ma be-el a-wa-tí-ku-nu i-na a-wa-tí i-ra-de₈-ú-k,Agree to some 10 shekels of silver either for donkeys or for a pole and set out and come Clear up the affairs of your father's house here No evildoer should harm you Until now your accusers have been pestering you with lawsuits,db1c1a27-aac2-4342-930c-f29f10c7774e__c2of3,šu-up-ra-ma ší-me-a ma-ma-an li-il₅-qé a-ḫu-a-tù-nu a-ma-kam am-tám sà-ni-qá-ma ú sí-li-a-ší-ma um-ma a-tù-nu-ma a-na ṣé-er be-li-ki-i i-ra-de₈-ú-ki lu sà-ḫe-er-tí-ki lu KÙ.BABBAR 1 GÍN tí-šu-i pá-ḫi-ri-ma KI a-li-ki-im,"May dear colleagues, keep the maid there under control and cheat her by telling her: 'One will conduct you to your lord Collect your small goods and any silver you have and then you will go to your lord with the first caravan",0.24051226621952387,0.24029409507809307,22.401374864343005,db1c1a27-aac2-4342-930c-f29f10c7774e__c2of3|db1c1a27-aac2-4342-930c-f29f10c7774e__c2of3__gc1of1|2286d746-72f6-4670-b7bf-4b944c20c86f__c3of4,0.2405|0.2405|0.2399
1dfa1df0-b0ad-411e-9522-529030e75ead__c1of4,1dfa1df0-b0ad-411e-9522-529030e75ead,chunk4_6,a-na e-ri-iš-tí-šu i-té-zi-iz wa-ar-ki-tám kà-ru-um SIG₅-pí-a-šur a-na ší-ip-ru-tim iš-pu-ur-ma e-ri-iš-tí kà-ri-im ú-ta-er-ma e-ri-iš-tí i-tur₄-DINGIR im-ḫu-ur ù,"<gap> he carried out his wishes Later the colony dispatched Damiq-pī-Aššur as envoy and he rejected the wishes of the colony and accepted Itūr-ilī's wishes also, the letter that Itūr-Ilī sent to the king",0064939c-59b9-4448-a63d-34612af0a1b5,1 TÚG ša qá-tim i-tur₄-DINGIR il₅-qé,Itūr-ilī has received one textile of ordinary quality.,0.2573128078671549,0.2549716784806002,7.938301665675937,0064939c-59b9-4448-a63d-34612af0a1b5|0064939c-59b9-4448-a63d-34612af0a1b5__gc1of1|a1bf459e-470d-4028-8ab0-7ac7bdc272b1,0.2573|0.2573|0.2503
1dfa1df0-b0ad-411e-9522-529030e75ead__c2of4,1dfa1df0-b0ad-411e-9522-529030e75ead,chunk4_6,ṭup-pá-am ša i-tur₄-DINGIR a-na ta-am-ni-a-i-im ú-šé-bi₄-lu SIG₅-pí-a-šur ší-ip-ru-um ša kà-ri-im iš-ta-sí-ma a-ḫu be-lu a-tù-nu a-tù-nu a-ma-kam ší-ta-lá-ma ki-ma a-lúm{ki} ù É,"of Tawniya, Damiq-pī-Aššur, as the envoy of the colony, read it aloud, so, dear brothers and lords, take counsel there and act because the City and my father's house have been turned into debtors",29b4bec4-6024-413f-959a-b5714ceafa5c__c1of3__gc1of1,um-ma ša-lim-a-šur a-na i-dí-a-bi-im i-tur₄-DINGIR e-na-nim i-na-aḫ-DINGIR ù en-nam-a-šur qí-bi-ma a-ḫu-a be-lu-a a-tù-nu lá li-bi₄ DINGIR-li-ma,"From Šalim-Aššur to Iddin-abum, Itūr-ilī, Ennānum, Inah-ilī and Ennam-Aššur: My dear brothers and lords, unfortunately I have suffered great losses The silver you sent me with",0.2995211988812599,0.29150644547021876,25.565852469609997,29b4bec4-6024-413f-959a-b5714ceafa5c__c1of3__gc1of1|29b4bec4-6024-413f-959a-b5714ceafa5c__c1of3|f6235a36-85bc-420d-bf1e-e6d3d6f42c8a,0.2995|0.2995|0.2755
1dfa1df0-b0ad-411e-9522-529030e75ead__c3of4,1dfa1df0-b0ad-411e-9522-529030e75ead,chunk4_6,a-bi₄-a ḫa-bu-lu ep-ša-a ma-ṣa-ku a-wi-lam₅ ú-ša-sà-ḫa-am ki-ma da-me-e ša a-ḫi-a lá ik-šu-du ù iš-tù MU.2.ŠÈ KÙ.BABBAR-áp É a-bi₄-a ú-ṣa-li-mu-ú ù a-ḫi a-šu-mì a-mu-tí-šu sú-ri-e dí-ku-ma a-ma-kam i ša-ḫa-at a-ḫa-tí-a ù me-er-a-at a-ḫi-a i-zi-za-ma a-lam₅{ki} mu-ùḫ-ra-ma ra-bi-ṣa-am da-na-am,"I take responsibility I shall have the man extradited Since he did not acquire my brother's blood-money, and since he bothered (me) with the silver of my father's house for two years and my brother surely was killed because of his iron, (therefore) assist my sister and my brother's daughter there, appeal to the City assembly and acquire a capable attorney",507d179f-f4eb-40c6-8781-4ccb2050cad3__c2of6,i-na ša-ḫa-at ṣú-ḫa-ri-im i-zi-za-ma AN.NA ù TÚG.ḪI.A ki-ma KÙ.BABBAR 1 ma-na tù-šé-lá-a-ni-ni ep-ša-ma KÙ.BABBAR pá-ni-a-ma šé-bi-lá-nim ù iš-tí ší-tí KÙ.BABBAR ša lu-qú-tí-a lu KÙ.BABBAR ša ba-a-ba-tí-a,"Ennam-Aššur clear it together with the rest of the silver from my goods and the silver from my outstanding claims <gap> My caravan is ready. My dear brothers, take care to give a caravan to the servant, and then give me a caravan as well. 1850 minas of copper owed by Šāt-Ea's son and Rutiya from Zidani. 15 beads of gold and 1 mina, 5 beads of",0.2317649092403604,0.22771086940891164,22.88462951349754,507d179f-f4eb-40c6-8781-4ccb2050cad3__c2of6|4bfc19b2-851a-4efd-9982-57b41298303a__c4of4|358c6b57-f39e-4c7a-8100-db49678f4095__c5of6,0.2318|0.2299|0.2215
1dfa1df0-b0ad-411e-9522-529030e75ead__c4of4,1dfa1df0-b0ad-411e-9522-529030e75ead,chunk4_6,aḫ-za-nim ma-ṣa-ku,I take reponsibility,6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c5of5__gc1of1,ù ra-bi-ṣa-am aḫ-za-nim-ma KI a-,"For these votive offerings our father died """,0.5555517616291835,0.44644804305976704,7.4818053256070645,6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c5of5__gc1of1|6a59e69a-8549-4f8b-a59f-7cab74f7fac5__c5of5|17a2420c-a931-47ad-90b3-0c9b2a32c1e7__c1of3,0.5556|0.5556|0.2282
1f922cf5-3381-4e27-8473-d3ae9ce4e85a__c1of2,1f922cf5-3381-4e27-8473-d3ae9ce4e85a,chunk2_3_tag_rich,a-na a-šur-mu-ta-bi₄-il₅ ù a-šur-ma-lik a-na a-šur-ma-lik qí-bi-ma um-ma ša ki-ma ku-nu-tí-ma <gap> ma-na LÁ 0.5 GÍN KÙ.BABBAR <gap>-ma <gap>-kà a-dí-ú <gap> a-na,"To Aššur-muttabbil and Aššur-malik to Aššur-malik from Šakiškinu: <gap> mina less ½ shekel of silver <gap> of Amur-Šamaš has been sold The rest of the silver, 0",7328ec7e-3b6c-40e9-b052-3840237a7133,um-ma lá-ma-sí-ma a-na en-nam-a-šur ú a-lá-ḫi-im qí-bi₄-ma a-bu-ni-i i-mu-ut <gap>-ma mu-ut en-na-a-šur <gap>-ma-lik <gap>,From Lamassī to Ennam-Aššur and Ali-ahum: Our father has died. <gap> the death of Ennam-Aššur <gap>-malik <gap>,0.3453338776308567,0.3326271683347684,21.643443113573476,7328ec7e-3b6c-40e9-b052-3840237a7133|c8fbaaca-4293-4b30-a66c-d76c288b09d8__c1of3|f3a64bb2-f00a-47d6-ace4-92993e69f2a1,0.3453|0.3269|0.3256
1f922cf5-3381-4e27-8473-d3ae9ce4e85a__c2of2,1f922cf5-3381-4e27-8473-d3ae9ce4e85a,chunk2_3_tag_rich,<gap>-at a-mur-{d}UTU ta-dí-in ší-tí KÙ.BABBAR 0.3333 ma-na 4.5 GÍN i li-bi₄-kà a-ḫi a-ta KÙ.BABBAR ú ší-a-ma-tim a-na a-šur-mu-ta-bi₄-il₅ dí-in ú a-na-ku ga-ma-al-kà a-le-e,"3333 mina 4 ½ shekels is owed by you My dear brother, give the silver and the purchases to Aššur-muttabbil I too am capable of doing you favours",9598a20e-df54-4ca1-a231-b53046a62190__c5of8,en-na-sú-in DUMU i-dí-a-bi₄-im 2 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pá-am KI i-ri-ší-im DUMU a-mur-{d}UTU 2.5 ma-na KÙ.BABBAR,4 shekels of refined silver is owed by Aššur-taklāku son of Ikūnum.0.5 mina 1.8333 shekels of litu(-silver) is owed by Waldi-ilum son of Šu-Bēlum. 0.8333 minas of refined silver is owed by Amur-Aššur son of Abiya. 0.5 mina of refined silver is the working capital of Ibni-Adad.10 shekels of refined silver is owed by Ikūn-pī-Aššur son of Puzur-Ištar. 12.5,0.29759608367816254,0.28979915326600364,22.980391913959227,9598a20e-df54-4ca1-a231-b53046a62190__c5of8|d936c8ee-0394-4b1c-9873-6419aa9a99d2__c2of2__gc1of1|d936c8ee-0394-4b1c-9873-6419aa9a99d2__c2of2,0.2976|0.2859|0.2859
20046111-7172-4acb-b663-ac32308f9c7d__c1of3,20046111-7172-4acb-b663-ac32308f9c7d,chunk1_3_plain,i-na dur₄-ḫu-mì-it i-nu-mì a-bu-ni me-tù-ni ma-ṣa-ar-tám ku-nu-ki ša a-bi-ni a-lá-ḫu-um ip-té-ma lu KÙ.BABBAR lu URUDU SIG₅ lu URUDU lá-mu-nam,"In Durhumit, when our father died, Ali-ahum opened the strong-room sealed by our father, and witnessed by 3 affiliated traders he took out both silver, good copper,",83052128-d9f8-4ee5-9b19-671d9b0df9cf__c3of3,dur₄-ḫu-mì-it a-dí-in 3 ma-na URUDU SIG₅ ni-is-ḫa-tim i-na dur₄-ḫu-mì-it a kà-ší-im a-dí-in 5 ma-na URUDU SIG₅ i-nu-mì a-na wa-aḫ-šu-ša-na ur-ki TÚG.ḪI.A i-li-ku a qá-tí ì-lí-úṣ-ra-ni a-dí-in 10 ma-na URUDU ší-kam lu a É ub-ri lu gám-ri i-na wa-aḫ-šu-ša-na,"3 minas of refined copper, import-tax, in Durhumit I gave to the chief 5 minas of refined copper I put at the disposal of Ilī-uṣranni, when he went to Wahšušana in pursuit of my textiles 10 minas of -copper for the inn and expenses inWahšušana",0.33532594358333206,0.31457211513104705,24.193664603703446,83052128-d9f8-4ee5-9b19-671d9b0df9cf__c3of3|0db91c91-7c07-4b21-962a-a6cde6af9a20__c2of5|c888f3d9-5d3a-41d9-8c83-f3f9b9840a98__c4of4__gc1of1,0.3353|0.3095|0.2989
20046111-7172-4acb-b663-ac32308f9c7d__c2of3,20046111-7172-4acb-b663-ac32308f9c7d,chunk2_3_tag_rich,lu ḫu-sà-ra-am lu TÚG <gap> lu ṭup-pí ḫa-ru-mu-tim ša DAM.GÀR IGI 3 DUMU um-me-a-ni ù-šé-ṣí-a-ma a-na a-ni-na DUMU a-šur-be-el-a-wa-tim i-dí-ma i-na wa-ar-ki-tim ṭup-pu-ú,"poor copper, lapis lazuli, textiles, and certified tablets concerning customers, and he gave it to Annina son of Aššur-bel-awātim, and later the tablets (were) in Annina's house",b7d8d32f-5d79-42be-8369-5598650c20f9__c1of3,ša 24 ma-na KÙ.BABBAR i-dí-a-bu-um a-na a-šur-be-el-a-wa-tim ḫa-bu-lu šu-ku-bu-um me-ra-šu É-tí ša šál-ma-a-šur wa-áš-bu ik-nu-uk-ma am-tám ù ÌR-dí ú-šé-ṣí-ma i-na a-mu-tim ša É a-lim{ki},Concerning the fact that Iddin-abum owes 24 minas of silver to Aššur-bēl-awātim: his son Šu-Kūbum has sealed the houses where Šalim-Aššur lives and taken out the maid and the slaves but out of the iron that Šalim-Aššur claimed at the,0.29381056341436823,0.29324286529637605,23.697038713897182,b7d8d32f-5d79-42be-8369-5598650c20f9__c1of3|b7d8d32f-5d79-42be-8369-5598650c20f9__c1of3__gc1of1|305f83e9-ec38-41d3-b38c-cd73931d01bb,0.2938|0.2938|0.2921
20046111-7172-4acb-b663-ac32308f9c7d__c3of3,20046111-7172-4acb-b663-ac32308f9c7d,chunk1_3_plain,É a-ni-na IGI sà-ak-li-a DUMU na-áp-ra-kà IGI PUZUR₄-a-šùr DUMU ší-ik-tí-ḫa-šu-ut IGI ili₅-ba-ni DUMU a-mur-IŠTAR,"Witnessed by Sakliya son of Napraka, by Puzur-Aššur son of Šikti-hašut, by Ilī-bāni son of Amur-Ištar",6404d683-e875-48cf-9acf-b1d93b4dbf5b,a-na šu-a-nim DUMU ḫa-da-a KIŠIB sà-ak-li-a,To Šu-Anum son of hadaya; sealed by Sakliya.,0.3433822478843377,0.31529584009975375,19.102599625238863,6404d683-e875-48cf-9acf-b1d93b4dbf5b|6404d683-e875-48cf-9acf-b1d93b4dbf5b__gc1of1|c54fe4d1-b478-4653-8a37-ee4948283eed,0.3434|0.3434|0.2591
20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7__c1of6,20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7,chunk4_6,a-dí-da ù a-lá-ḫu-um a-šùr-iš-ta-ki-il₅ iš-ú-lu-ma 3.3333 ma-na KÙ.GI ša-lim-a-šùr a-na na-ru-qí-kà a-dí-im-ma ša 10 ma-na KÙ.BABBAR na-ru-qá-kà,"Adida and Ali-ahum questioned Aššuriš-takil as follows: Šalim-Aššur invested 3 3333 minas of gold in your joint-stock capital, and he wrote an amount of 10 minas of silver for your joint-stock capital Šalim-Aššur is indebted to the eponym in the City, and the",7506c49d-512b-417b-adb1-1bf6d0ea5da3__c1of5,a-na ì-lí-e-mu-qí šu-ta-mu-zi a-bi-a-a e-lá-a ù lá-ma-sí qí-bi-ma um-ma a-dí-da ù a-lá-ḫu-um-ma 3.3333 ma-na KÙ.GI ša-lim-a-šur a-na a-šur-iš-tí-kál DUMU sú-kà-lí-a,"To Ilī-emūqī, Šu-Tammuzi, Abiya, Elaya and Lamassī from Adida and Ali-ahum: Šalim-Aššur invested 3 3333 minas of gold in Aššuriš-tikal son of Sukkalliya When Šalim-Aššur was about to leave he said to",0.34534019347529143,0.3309986262113432,37.715234094815656,7506c49d-512b-417b-adb1-1bf6d0ea5da3__c1of5|7506c49d-512b-417b-adb1-1bf6d0ea5da3__c1of5__gc1of1|a984bd43-3a93-45ff-a34f-a1563fb3e70e__c1of2,0.3453|0.3453|0.3023
20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7__c2of6,20bb1e14-ee80-4666-ba0d-4fd9a78ca4b7,chunk4_6,ú-la-pí-tám ša-lim-a-šùr i-na a-lim{ki} a-na li-mì-im ḫa-bu-ul-ma ṭup-pá-am ša ší-ip-kà-tim ša-lim-a-šùr ad-ma-ku-ni ṭup-pá-am šu-wa-tí qá-tí li-mì-im ú-kà-al-ma KÙ.BABBAR ù né-ma-al-šu dí-in-ma,"tablet of the investment Šalim-Aššur made to you, that very tablet is in the eponym's possession, so pay the silver and the accrued profit, let it go to the eponym and then he can give the tablet concerning your capital to your representatives",a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7__gc1of1,a-ma-kam KÙ.BABBAR ša a-na É a-lim{ki} a-bu-ni ḫa-bu-lu-ni-ma ṭup-pá-am ša dí-in a-lim{ki} tal-qé-a-ni ú ša-ni-am,"investors of Šalim-Aššur may make demands Do this and dispatch the 2 tablets with verdicts of the City plus a copy of the testament, and hire an attorney and send Aluwa and the attorney as soon as possible",0.2989983563328275,0.29206259582427047,24.57254148807395,a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7__gc1of1|a5de48e0-ba80-46bf-a668-e0ab9d43f516__c6of7|50c9febd-f976-492f-83b9-7d8841a0e11b__c1of3,0.2990|0.2990|0.2782
