oare_id,parent_oare_id,fold,group_key,group_kind,group_source
extpub__070ecebe-0574-4210-b4d9-b3178c50f902,extpub__070ecebe-0574-4210-b4d9-b3178c50f902,4,external|kišib|a-na-aḫ-ì-lí|kišib|l5,external_parent,silver_external
extpub__d7c160df-1ef6-4070-bbe2-3d81b4938bb2,extpub__d7c160df-1ef6-4070-bbe2-3d81b4938bb2,2,external|kišib|a-ta-ta|dumu|l7,external_parent,silver_external
extpub__bf091ac7-9384-00e0-b1b0-e8435af7c849,extpub__bf091ac7-9384-00e0-b1b0-e8435af7c849,3,external|kišib|a-ta-ta|kišib|l3,external_parent,silver_external
extpub__c851b7d7-4332-1679-cbed-3b210c0983a2,extpub__c851b7d7-4332-1679-cbed-3b210c0983a2,4,external|kišib|a-zu-ta-a|dumu|l15,external_parent,silver_external
extpub__9be1e0a7-99f9-616e-7b81-8e2342f5c349,extpub__9be1e0a7-99f9-616e-7b81-8e2342f5c349,3,external|kišib|a-zu-ú|dumu|l2,external_parent,silver_external
extpub__01484b0c-8a86-4480-817b-e65ea3ef4791,extpub__01484b0c-8a86-4480-817b-e65ea3ef4791,3,external|kišib|a-šur-du10|dumu|l8,external_parent,silver_external
extpub__edb62f60-181d-472d-8bc8-cd8a74963f0d,extpub__edb62f60-181d-472d-8bc8-cd8a74963f0d,4,external|kišib|a-šur-gal|dumu|l7,external_parent,silver_external
extpub__db4b61d5-753c-43bc-bfc6-756874310850,extpub__db4b61d5-753c-43bc-bfc6-756874310850,2,external|kišib|a-šur-gal|dumu|l6,external_parent,silver_external
extpub__aae11ab2-e493-5493-cc5d-dc4c103ed63c,extpub__aae11ab2-e493-5493-cc5d-dc4c103ed63c,2,external|kišib|a-šur-gal|dumu|l4,external_parent,silver_external
extpub__f47fdd40-c8d9-5cb9-688d-63ce5c2ef617,extpub__f47fdd40-c8d9-5cb9-688d-63ce5c2ef617,3,external|kišib|a-šur-sipa|dumu|l5,external_parent,silver_external
extpub__81746827-760f-4114-9554-b2d63cbeb7be,extpub__81746827-760f-4114-9554-b2d63cbeb7be,2,external|kišib|a-šur-sipa|dumu|l5,external_parent,silver_external
extpub__53db76e1-29c0-40ca-8c4e-5f259ac19e0f,extpub__53db76e1-29c0-40ca-8c4e-5f259ac19e0f,3,external|kišib|a-šur-ba-ni|dumu|l5,external_parent,silver_external
extpub__f944c761-1362-807b-ce7c-27bf66aa0a26,extpub__f944c761-1362-807b-ce7c-27bf66aa0a26,2,external|kišib|a-šur-dan|kišib|l4,external_parent,silver_external
extpub__4770a19c-3ef6-4d54-8173-cfca3d87d0c4,extpub__4770a19c-3ef6-4d54-8173-cfca3d87d0c4,4,external|kišib|a-šur-i-dí|dumu|l8,external_parent,silver_external
extpub__1117e2b6-c9cc-4aa0-9635-fc73d3ebc87b,extpub__1117e2b6-c9cc-4aa0-9635-fc73d3ebc87b,2,external|kišib|a-šur-i-mì-tí|kišib|l8,external_parent,silver_external
extpub__fce5e64c-e730-46ee-bc6a-2929208a18c5,extpub__fce5e64c-e730-46ee-bc6a-2929208a18c5,1,external|kišib|a-šur-ma-lik|dumu|l5,external_parent,silver_external
extpub__e6013155-3832-47d0-830e-16177ab9cf32,extpub__e6013155-3832-47d0-830e-16177ab9cf32,2,external|kišib|a-šur-ma-lik|dumu|l6,external_parent,silver_external
extpub__a465eb38-f691-4491-aae1-3d4f08306d78,extpub__a465eb38-f691-4491-aae1-3d4f08306d78,3,external|kišib|a-šur-ma-lik|kišib|l5,external_parent,silver_external
extpub__28e3b036-f568-426a-a4e1-b1b603277872,extpub__28e3b036-f568-426a-a4e1-b1b603277872,4,external|kišib|a-šur-mu-ta-bi-il5|dumu|l6,external_parent,silver_external
extpub__45c5335b-3243-0207-b7e6-4f735f8683ba,extpub__45c5335b-3243-0207-b7e6-4f735f8683ba,1,external|kišib|a-šùr-gal|dumu|l5,external_parent,silver_external
extpub__89dc0ad4-0273-6df3-1cf4-217a667a2824,extpub__89dc0ad4-0273-6df3-1cf4-217a667a2824,3,external|kišib|a-šùr-dan|dumu|l3,external_parent,silver_external
extpub__865819f8-c241-4a99-a954-388ca77efcd3,extpub__865819f8-c241-4a99-a954-388ca77efcd3,1,external|kišib|a-šùr-i-dí|dumu|l5,external_parent,silver_external
extpub__83924082-730e-4e46-8dda-cd94fd5dabf0,extpub__83924082-730e-4e46-8dda-cd94fd5dabf0,4,external|kišib|a-šùr-ma-lik|dumu|l6,external_parent,silver_external
extpub__a2386727-92cc-6b7d-45a4-e7426f68ed62,extpub__a2386727-92cc-6b7d-45a4-e7426f68ed62,4,external|kišib|a-šùr-ma-lik|a-na|l0,external_parent,silver_external
extpub__3da18f4a-434f-4a43-93ed-0020e70db0a9,extpub__3da18f4a-434f-4a43-93ed-0020e70db0a9,1,external|kišib|a-šùr-ta-ak-lá-ku|kišib|l7,external_parent,silver_external
extpub__495f3b50-4ba9-41a9-afc1-739de63e305b,extpub__495f3b50-4ba9-41a9-afc1-739de63e305b,4,external|kišib|a-šùr-{d}utu-ši|kišib|l4,external_parent,silver_external
extpub__a3672609-d8c0-45cb-99c9-5402b9985eb2,extpub__a3672609-d8c0-45cb-99c9-5402b9985eb2,2,external|kišib|a-ḫa-na-ar-ší|kišib|l6,external_parent,silver_external
extpub__cf2bd00a-de02-47c1-977f-bd4e38855709,extpub__cf2bd00a-de02-47c1-977f-bd4e38855709,2,external|kišib|a-ḫu-qar|dumu|l5,external_parent,silver_external
extpub__440e60c5-df01-41d3-a621-f4061f10562a,extpub__440e60c5-df01-41d3-a621-f4061f10562a,4,external|kišib|a-ḫu-wa-qar|dumu|l7,external_parent,silver_external
extpub__10d73b86-d740-4bc0-9235-f64f84cce6aa,extpub__10d73b86-d740-4bc0-9235-f64f84cce6aa,1,external|kišib|ar-ší-aḫ|dumu|l6,external_parent,silver_external
extpub__d9e2cfda-97b4-45a3-be25-abc8644c5761,extpub__d9e2cfda-97b4-45a3-be25-abc8644c5761,2,external|kišib|be-el-ḫa-ar-mì-im|kišib|l7,external_parent,silver_external
extpub__2c395bfd-6304-45b4-9fb6-c2f23ddeb25e,extpub__2c395bfd-6304-45b4-9fb6-c2f23ddeb25e,2,external|kišib|be-ga-a|dumu|l9,external_parent,silver_external
extpub__cb580d64-81ee-55ad-40e4-c244937110f9,extpub__cb580d64-81ee-55ad-40e4-c244937110f9,4,external|kišib|be-lúm-ba-ni|dumu|l8,external_parent,silver_external
extpub__f66b905a-d055-4ae4-8b8b-d5cfcc339822,extpub__f66b905a-d055-4ae4-8b8b-d5cfcc339822,2,external|kišib|bi-zi-a|dumu|l15,external_parent,silver_external
extpub__94813d6b-ba3b-4974-b983-b85b506b1f52,extpub__94813d6b-ba3b-4974-b983-b85b506b1f52,4,external|kišib|bu-ur-a-šur|kišib|l6,external_parent,silver_external
extpub__1bd30bc9-0725-42c5-a930-ed92fcd09571,extpub__1bd30bc9-0725-42c5-a930-ed92fcd09571,3,external|kišib|bur-nu-nu|dumu|l5,external_parent,silver_external
extpub__2f833893-5fb8-436f-b8df-5237e1434007,extpub__2f833893-5fb8-436f-b8df-5237e1434007,1,external|kišib|da-a-a|dumu|l5,external_parent,silver_external
extpub__35700cdc-47e2-34ae-7b28-ecb421752e37,extpub__35700cdc-47e2-34ae-7b28-ecb421752e37,3,external|kišib|da-da-a|dumu|l15,external_parent,silver_external
extpub__1d6cfb32-62eb-62e8-d17f-64028704cf1a,extpub__1d6cfb32-62eb-62e8-d17f-64028704cf1a,4,external|kišib|dan-a-šùr|kišib|l3,external_parent,silver_external
extpub__e1c36aba-58a7-d19f-5865-6152cc026a10,extpub__e1c36aba-58a7-d19f-5865-6152cc026a10,4,external|kišib|e-dí-na-a|dumu|l5,external_parent,silver_external
extpub__69bf45ff-7c7c-4ca0-b73e-b20306059559,extpub__69bf45ff-7c7c-4ca0-b73e-b20306059559,3,external|kišib|e-na-nim|dumu|l5,external_parent,silver_external
extpub__eaf139da-935e-40eb-b5c9-f87eba6f4abf,extpub__eaf139da-935e-40eb-b5c9-f87eba6f4abf,1,external|kišib|e-na-sú-en|dumu|l1,external_parent,silver_external
extpub__c69c1c25-38c9-4649-af25-1635f8a9617c,extpub__c69c1c25-38c9-4649-af25-1635f8a9617c,1,external|kišib|e-na-sú-in|dumu|l12,external_parent,silver_external
extpub__66aefcfb-37fa-489d-90eb-663d60120983,extpub__66aefcfb-37fa-489d-90eb-663d60120983,1,external|kišib|e-nu-ga-mì-il5|dumu|l8,external_parent,silver_external
extpub__5b79390b-6fd8-2374-2018-02b6e98b1dca,extpub__5b79390b-6fd8-2374-2018-02b6e98b1dca,1,external|kišib|e-nu-ga-mì-il5|dumu|l8,external_parent,silver_external
extpub__3328e1e5-47a7-4629-9fe9-07246b64c956,extpub__3328e1e5-47a7-4629-9fe9-07246b64c956,4,external|kišib|en-na-nim|dumu|l6,external_parent,silver_external
extpub__47989a0c-9f2f-4a12-a901-7e7dcaab679c,extpub__47989a0c-9f2f-4a12-a901-7e7dcaab679c,2,external|kišib|en-na-sú-en6|dumu|l6,external_parent,silver_external
extpub__f022b7f2-abd2-4cbd-81ce-e49e3e6cb724,extpub__f022b7f2-abd2-4cbd-81ce-e49e3e6cb724,4,external|kišib|en-nam-ì-lí|dumu|l6,external_parent,silver_external
extpub__63322d49-4b8b-4ce9-9fad-9455614fb356,extpub__63322d49-4b8b-4ce9-9fad-9455614fb356,2,external|kišib|en-um-a-a|kišib|l4,external_parent,silver_external
extpub__21d4c977-ef3d-4faa-8a78-87cf12939aa1,extpub__21d4c977-ef3d-4faa-8a78-87cf12939aa1,4,external|kišib|en-um-a-šur|dumu|l5,external_parent,silver_external
extpub__b3779a21-9d6d-4b57-a93a-f6bd609335c1,extpub__b3779a21-9d6d-4b57-a93a-f6bd609335c1,2,external|kišib|en-um-a-šur|dumu|l11,external_parent,silver_external
extpub__733acb6b-cc29-4604-96b8-b16072fc9a85,extpub__733acb6b-cc29-4604-96b8-b16072fc9a85,1,external|kišib|en-um-a-šùr|dumu|l6,external_parent,silver_external
extpub__f6542a77-2f9d-431d-97ba-eba0e4ecabcd,extpub__f6542a77-2f9d-431d-97ba-eba0e4ecabcd,3,external|kišib|en-um-a-šùr|dumu|l5,external_parent,silver_external
extpub__ddd76005-a365-48c5-88b5-b3a809bfa76a,extpub__ddd76005-a365-48c5-88b5-b3a809bfa76a,4,external|kišib|en-um-a-šùr|dumu|l5,external_parent,silver_external
extpub__2de0fc9f-e237-4953-ad06-6c1d3a8808cb,extpub__2de0fc9f-e237-4953-ad06-6c1d3a8808cb,1,external|kišib|er-ra-an.dùl|dumu|l5,external_parent,silver_external
extpub__d9fe9daf-d557-47ff-9209-ad2b91725991,extpub__d9fe9daf-d557-47ff-9209-ad2b91725991,4,external|kišib|i-dí-a-bi-im|dumu|l10,external_parent,silver_external
extpub__f5fe5f19-1ef0-4fb0-8d0a-a14456f33821,extpub__f5fe5f19-1ef0-4fb0-8d0a-a14456f33821,3,external|kišib|i-dí-a-bi4-im|kišib|l6,external_parent,silver_external
extpub__a9b89e8a-4af8-82d8-7627-4f1c7cf8e820,extpub__a9b89e8a-4af8-82d8-7627-4f1c7cf8e820,2,external|kišib|i-dí-a-bi4-im|kišib|l4,external_parent,silver_external
extpub__ab5dd556-42d7-57e2-cd9e-dff681615468,extpub__ab5dd556-42d7-57e2-cd9e-dff681615468,2,external|kišib|i-dí-a-šùr|dumu|l6,external_parent,silver_external
extpub__164a8ef2-9c1d-aad5-442d-001251d5b935,extpub__164a8ef2-9c1d-aad5-442d-001251d5b935,3,external|kišib|i-dí-a-šùr|dumu|l6,external_parent,silver_external
extpub__4356cef8-1d51-4d88-9eb4-a5f3873b6c9a,extpub__4356cef8-1d51-4d88-9eb4-a5f3873b6c9a,1,external|kišib|i-dí-sú-en6|dumu|l7,external_parent,silver_external
extpub__7846c863-d4e9-4238-b722-c6055422e797,extpub__7846c863-d4e9-4238-b722-c6055422e797,1,external|kišib|i-dí-sú-en6|kišib|l9,external_parent,silver_external
extpub__a02eb420-669f-4e91-9b9d-b769f1b2246d,extpub__a02eb420-669f-4e91-9b9d-b769f1b2246d,1,external|kišib|i-dí-sú-en6|kišib|l2,external_parent,silver_external
extpub__bc4a065c-b1ce-efe7-384c-2b884a55db6a,extpub__bc4a065c-b1ce-efe7-384c-2b884a55db6a,1,external|kišib|i-dí-{d}im|dumu|l5,external_parent,silver_external
extpub__958fac2f-e758-4491-953d-306bf13b005b,extpub__958fac2f-e758-4491-953d-306bf13b005b,3,external|kišib|i-ku-nim|dumu|l3,external_parent,silver_external
extpub__f5dea027-8a8a-4d66-b8b3-d6aa9a959d6a,extpub__f5dea027-8a8a-4d66-b8b3-d6aa9a959d6a,3,external|kišib|i-ku-nim|kišib|l4,external_parent,silver_external
extpub__7623b1eb-2569-60cb-d198-d7a112d852cc,extpub__7623b1eb-2569-60cb-d198-d7a112d852cc,4,external|kišib|i-ku-pì-a|dumu|l5,external_parent,silver_external
extpub__58d7ef78-49f1-44af-bc76-cd08de3bd0b9,extpub__58d7ef78-49f1-44af-bc76-cd08de3bd0b9,2,external|kišib|i-ku-pí-a-šur|dumu|l15,external_parent,silver_external
extpub__62d5f9c7-c3af-4642-9ba1-b6432aac2998,extpub__62d5f9c7-c3af-4642-9ba1-b6432aac2998,1,external|kišib|i-ku-pí-a-šùr|dumu|l6,external_parent,silver_external
extpub__9bbbd237-d643-4f12-98b0-6de01ca64cff,extpub__9bbbd237-d643-4f12-98b0-6de01ca64cff,2,external|kišib|i-ri-ší-im|dumu|l5,external_parent,silver_external
extpub__73236c75-6b50-4bee-9d16-5372c4646ab8,extpub__73236c75-6b50-4bee-9d16-5372c4646ab8,1,external|kišib|i-tur4-dingir|dumu|l13,external_parent,silver_external
extpub__ffc2eb0d-0c9b-4b75-9531-768a9760e86f,extpub__ffc2eb0d-0c9b-4b75-9531-768a9760e86f,2,external|kišib|ib-ni-{d}iškur|dumu|l3,external_parent,silver_external
extpub__743f77f3-21cc-474e-8edc-9b56b8090fa3,extpub__743f77f3-21cc-474e-8edc-9b56b8090fa3,3,external|kišib|id-na-a|kišib|l6,external_parent,silver_external
extpub__39c76e3b-c86e-4715-a2a8-29cc6c2bcfa0,extpub__39c76e3b-c86e-4715-a2a8-29cc6c2bcfa0,2,external|kišib|in-bi-ištar|dumu|l1,external_parent,silver_external
extpub__b46698b8-d062-4504-9574-19412ea971a6,extpub__b46698b8-d062-4504-9574-19412ea971a6,1,external|kišib|ir-ma-a-šùr|dumu|l6,external_parent,silver_external
extpub__035e1cf4-1615-421d-c538-2c70e642e005,extpub__035e1cf4-1615-421d-c538-2c70e642e005,4,external|kišib|ir-ma-a-šùr|dumu|l8,external_parent,silver_external
extpub__cd206f5d-eea5-4d0c-9b20-4301d6f96855,extpub__cd206f5d-eea5-4d0c-9b20-4301d6f96855,2,external|kišib|iš-pu-nu-ma-an|kišib|l4,external_parent,silver_external
extpub__17a3954a-8c25-4175-8b28-59480acc0a6b,extpub__17a3954a-8c25-4175-8b28-59480acc0a6b,4,external|kišib|ku-ku-a|kišib|l6,external_parent,silver_external
extpub__1b94528b-fe70-f651-95d9-28c2651d54f4,extpub__1b94528b-fe70-f651-95d9-28c2651d54f4,3,external|kišib|ku-ku-zi|dumu|l15,external_parent,silver_external
extpub__c38a9418-bc16-4fe1-b4fe-ff7c39296d75,extpub__c38a9418-bc16-4fe1-b4fe-ff7c39296d75,3,external|kišib|ku-la|dumu|l6,external_parent,silver_external
extpub__a8b6e186-90d4-1aae-826a-b9610dd14a23,extpub__a8b6e186-90d4-1aae-826a-b9610dd14a23,2,external|kišib|kur-ub-a-šùr|dumu|l9,external_parent,silver_external
extpub__e2ce9c2e-3e88-4e6b-a026-e7dc0c5064a9,extpub__e2ce9c2e-3e88-4e6b-a026-e7dc0c5064a9,1,external|kišib|kà-ri-im|kà-ni-iš|l5,external_parent,silver_external
extpub__c7d23e75-ddce-7462-2f4c-08258b92e7de,extpub__c7d23e75-ddce-7462-2f4c-08258b92e7de,4,external|kišib|kà-ri-im|kà-ni-ìš|l4,external_parent,silver_external
extpub__1c3c846e-8e25-4092-86c6-4ffd321461d3,extpub__1c3c846e-8e25-4092-86c6-4ffd321461d3,3,external|kišib|kà-ri-im|kà-né-eš|l7,external_parent,silver_external
extpub__5994dddf-40b5-4ecd-8a72-f84395042a08,extpub__5994dddf-40b5-4ecd-8a72-f84395042a08,3,external|kišib|kà-ri-im|pu-ru-uš-ḫa-tim|l15,external_parent,silver_external
extpub__761a2e82-ca26-98a9-ba40-a8df73e1d074,extpub__761a2e82-ca26-98a9-ba40-a8df73e1d074,1,external|kišib|kà-ri-im|tur4-ḫu-mì-it|l0,external_parent,silver_external
extpub__ec7639a0-7d56-4fbb-af94-12cea59d375e,extpub__ec7639a0-7d56-4fbb-af94-12cea59d375e,1,external|kišib|kà-ri-im-kà-né-eš|6.33333|l5,external_parent,silver_external
extpub__53ddd68e-c1e3-4586-9f60-70036b96d50b,extpub__53ddd68e-c1e3-4586-9f60-70036b96d50b,3,external|kišib|la-li-im|kišib|l8,external_parent,silver_external
extpub__d7eec848-8bf7-4787-89ea-42a9a6c53367,extpub__d7eec848-8bf7-4787-89ea-42a9a6c53367,4,external|kišib|lá-ba-na-da|dumu|l3,external_parent,silver_external
extpub__78b2ce01-b984-4fc3-b13f-54b1029e38b0,extpub__78b2ce01-b984-4fc3-b13f-54b1029e38b0,3,external|kišib|lá-li-im|kišib|l5,external_parent,silver_external
extpub__9bec1d14-f967-5eb8-5a70-0503081be5de,extpub__9bec1d14-f967-5eb8-5a70-0503081be5de,2,external|kišib|lá-qé-pì-im|dumu|l15,external_parent,silver_external
extpub__18a802a5-4c1d-3f65-d1df-de0130b3457c,extpub__18a802a5-4c1d-3f65-d1df-de0130b3457c,1,external|kišib|ma-ṣí-lí|kišib|l4,external_parent,silver_external
extpub__d3d05f8b-db87-a47d-05e4-1a3450f45e15,extpub__d3d05f8b-db87-a47d-05e4-1a3450f45e15,1,external|kišib|na-ni-a|dumu|l1,external_parent,silver_external
extpub__fce4989a-db05-4bb7-b5a6-bfdb752efde2,extpub__fce4989a-db05-4bb7-b5a6-bfdb752efde2,3,external|kišib|na-áb-sú-en6|dumu|l15,external_parent,silver_external
extpub__7b7e6d11-9d04-4bd4-8ff4-d95654cb4c89,extpub__7b7e6d11-9d04-4bd4-8ff4-d95654cb4c89,1,external|kišib|na-áb-sú-en6|kišib|l4,external_parent,silver_external
extpub__f0e502e1-214c-4e67-988f-3fb8c6f96657,extpub__f0e502e1-214c-4e67-988f-3fb8c6f96657,3,external|kišib|pá-ru-a-wa-ta|kišib|l5,external_parent,silver_external
extpub__7c29ecff-6265-4a64-89a9-cc8ee0720e5b,extpub__7c29ecff-6265-4a64-89a9-cc8ee0720e5b,2,external|kišib|pè-ru-a|dumu|l7,external_parent,silver_external
extpub__149708d1-4787-4eea-adb1-b6276c908c41,extpub__149708d1-4787-4eea-adb1-b6276c908c41,1,external|kišib|pè-ru-wa|dumu|l6,external_parent,silver_external
extpub__4989e99e-2144-401c-abee-48ab716dfc6d,extpub__4989e99e-2144-401c-abee-48ab716dfc6d,4,external|kišib|pí-lá-aḫ-a-šur|dumu|l7,external_parent,silver_external
extpub__75ebdce1-de9e-4fe0-852d-fcf22df57de8,extpub__75ebdce1-de9e-4fe0-852d-fcf22df57de8,4,external|kišib|sú-en-na-da|dumu|l12,external_parent,silver_external
extpub__44d4fd8f-d659-2b8e-f29b-09b050c74c5a,extpub__44d4fd8f-d659-2b8e-f29b-09b050c74c5a,1,external|kišib|sú-kà-lí-a|kišib|l3,external_parent,silver_external
extpub__d8c1ec66-8abc-4a56-885f-eb815f2c9071,extpub__d8c1ec66-8abc-4a56-885f-eb815f2c9071,4,external|kišib|sú-sà-a|dumu|l6,external_parent,silver_external
extpub__b1b13f1d-341e-4c1d-a985-d35ba862f0ed,extpub__b1b13f1d-341e-4c1d-a985-d35ba862f0ed,3,external|kišib|ta-ri-ku-da|kišib|l6,external_parent,silver_external
extpub__684ec2ba-4047-4c75-be1d-b418cf457e18,extpub__684ec2ba-4047-4c75-be1d-b418cf457e18,2,external|kišib|ta-ša-am|kišib|l5,external_parent,silver_external
extpub__035865df-38cc-470d-9012-81f6351e0b8e,extpub__035865df-38cc-470d-9012-81f6351e0b8e,2,external|kišib|tù-tù-ú|dumu|l3,external_parent,silver_external
extpub__d78269b2-915e-4266-b16e-56a5ef6b84c9,extpub__d78269b2-915e-4266-b16e-56a5ef6b84c9,2,external|kišib|tù-ùḫ-ni-iš|kišib|l5,external_parent,silver_external
extpub__8996c325-4b39-4216-8d0f-519d3c3bc7d7,extpub__8996c325-4b39-4216-8d0f-519d3c3bc7d7,4,external|kišib|uš-na-ma|gal|l6,external_parent,silver_external
extpub__871e7671-e26b-4808-9acb-1c4a7e1ed2e6,extpub__871e7671-e26b-4808-9acb-1c4a7e1ed2e6,2,external|kišib|wa-bar-tim|ša|l10,external_parent,silver_external
extpub__3a99042e-fbb6-4e9f-b593-31659371ee5c,extpub__3a99042e-fbb6-4e9f-b593-31659371ee5c,2,external|kišib|zi-a-ta-tù|dumu|l2,external_parent,silver_external
extpub__2bd516e4-cd00-4d03-96c5-0a4b7c11545a,extpub__2bd516e4-cd00-4d03-96c5-0a4b7c11545a,4,external|kišib|{d}im-ba-ni|dumu|l13,external_parent,silver_external
extpub__a3bb3f59-b3dd-436e-a2ea-ebe049455293,extpub__a3bb3f59-b3dd-436e-a2ea-ebe049455293,3,external|kišib|{d}im-ba-ni|dumu|l6,external_parent,silver_external
extpub__907c804b-640d-71b6-aa83-db91fc233bca,extpub__907c804b-640d-71b6-aa83-db91fc233bca,3,external|kišib|{d}mar.tu-ba-ni|<gap>|l12,external_parent,silver_external
extpub__eac96f09-f267-4517-a2ba-6aba4ba8e987,extpub__eac96f09-f267-4517-a2ba-6aba4ba8e987,2,external|kišib|{d}utu-ba-ni|kišib|l5,external_parent,silver_external
extpub__af7d905f-cbaf-4c6d-96f9-755cc74f0fe3,extpub__af7d905f-cbaf-4c6d-96f9-755cc74f0fe3,2,external|kišib|{d}utu.dug|dumu|l6,external_parent,silver_external
extpub__6b656fae-a4e8-41a1-be59-7dfacc53f521,extpub__6b656fae-a4e8-41a1-be59-7dfacc53f521,2,external|kišib|{d}en-líl-ba-ni|dumu|l5,external_parent,silver_external
extpub__a846c442-5813-2afd-bef9-ab645808dfb8,extpub__a846c442-5813-2afd-bef9-ab645808dfb8,4,external|kišib|ì-lí-áš-ra-ni|dumu|l6,external_parent,silver_external
extpub__2a4c3551-26d8-c7ac-424d-22a45ec58ed1,extpub__2a4c3551-26d8-c7ac-424d-22a45ec58ed1,1,external|kišib|ú-ba-ar-tim|ša|l0,external_parent,silver_external
extpub__bd0b06df-0484-4c68-90ce-4c9f2163a4fb,extpub__bd0b06df-0484-4c68-90ce-4c9f2163a4fb,1,external|kišib|ú-pu-ú-i-ma-an|kišib|l3,external_parent,silver_external
extpub__c8bf4464-d2e6-2f52-762b-558ea58620df,extpub__c8bf4464-d2e6-2f52-762b-558ea58620df,3,external|kišib|ú-ra-a|dumu|l6,external_parent,silver_external
extpub__92df60ce-870b-41b7-9a09-d4fa57455049,extpub__92df60ce-870b-41b7-9a09-d4fa57455049,1,external|kišib|ú-sà-nim|dumu|l15,external_parent,silver_external
extpub__5d5c062f-4fde-4bd4-9e0d-6ab4d8989d49,extpub__5d5c062f-4fde-4bd4-9e0d-6ab4d8989d49,4,external|kišib|ú-sà-nim|dumu|l15,external_parent,silver_external
extpub__64e0776b-ee95-a1fd-527d-c67907fd7e36,extpub__64e0776b-ee95-a1fd-527d-c67907fd7e36,3,external|kišib|ú-ṣur-ša-a-šur|dumu|l7,external_parent,silver_external
extpub__f719057e-3a85-4df2-972a-6dde174ecd74,extpub__f719057e-3a85-4df2-972a-6dde174ecd74,2,external|kišib|ú-ṣú-ur-ša-a-šur|dumu|l7,external_parent,silver_external
extpub__c0490f9f-6d29-ab71-6b74-aa4caa859db9,extpub__c0490f9f-6d29-ab71-6b74-aa4caa859db9,4,external|kišib|ša-lim-ištar|dumu|l15,external_parent,silver_external
extpub__01195371-7ade-4f25-b943-5d2f654f6376,extpub__01195371-7ade-4f25-b943-5d2f654f6376,4,external|kišib|ša-lim-a-šur|dumu|l7,external_parent,silver_external
extpub__b58baad2-78ef-4b54-af23-f697a63c3710,extpub__b58baad2-78ef-4b54-af23-f697a63c3710,3,external|kišib|ša-lim-a-šur|dumu|l7,external_parent,silver_external
extpub__7188acfd-1267-4d80-a062-6954f7cdd600,extpub__7188acfd-1267-4d80-a062-6954f7cdd600,3,external|kišib|ša-lim-a-šur|kišib|l5,external_parent,silver_external
extpub__e0b4cfc8-a2a9-42f1-82c1-9ab665c8762b,extpub__e0b4cfc8-a2a9-42f1-82c1-9ab665c8762b,1,external|kišib|ša-lim-a-šùr|kišib|l5,external_parent,silver_external
extpub__ed59d53f-db2f-4628-9ec3-b66e4b70d7fe,extpub__ed59d53f-db2f-4628-9ec3-b66e4b70d7fe,3,external|kišib|šu-ištar|dumu|l5,external_parent,silver_external
extpub__eeebcf4d-5998-3522-2aa4-479282e72212,extpub__eeebcf4d-5998-3522-2aa4-479282e72212,4,external|kišib|šu-ištar|dumu|l5,external_parent,silver_external
extpub__1566c209-eeca-4991-9d3f-7ebf14a66dcc,extpub__1566c209-eeca-4991-9d3f-7ebf14a66dcc,3,external|kišib|šu-ištar|dumu|l5,external_parent,silver_external
extpub__7d81990d-5e63-49ea-82ab-e36c8bd78f65,extpub__7d81990d-5e63-49ea-82ab-e36c8bd78f65,1,external|kišib|šu-be-lim|dumu|l7,external_parent,silver_external
extpub__abf0d74a-5f4f-0ccb-678b-d0b265f41700,extpub__abf0d74a-5f4f-0ccb-678b-d0b265f41700,4,external|kišib|šu-iš-ḫa-ra|dumu|l4,external_parent,silver_external
extpub__a91bbb19-f0d0-dfa9-bd03-27bb80011c8a,extpub__a91bbb19-f0d0-dfa9-bd03-27bb80011c8a,2,external|kišib|šu-lá-ap-ra-at|kišib|l3,external_parent,silver_external
extpub__f34edf73-2dab-4e8d-a891-fe71624f9dc4,extpub__f34edf73-2dab-4e8d-a891-fe71624f9dc4,3,external|kišib|šu-lá-ba-an|dumu|l15,external_parent,silver_external
extpub__bb3ac9ba-af52-4583-97ae-485d13d39b3b,extpub__bb3ac9ba-af52-4583-97ae-485d13d39b3b,3,external|kišib|šu-ma|li-bi4|l6,external_parent,silver_external
