oare_id,source,retrieval_neighbor_ids,retrieval_scores,retrieval_mode
0e0749e6-2390-4131-917a-f85ce4cbf9db__c3of4,"KÙ.BABBAR ù <gap> a-ší-um lu gi-mì-lam <gap> a-na ú-me lá tù-ša-ra-ma iš-tí pá-ni-ú-tí-ma šé-bi-lá-nim IGI ku-ku-wa DUMU bu-da-tim IGI lá-qé-ep DUMU <gap>-ša-ša lá-ma KÙ.BABBAR mì-ma WA ší-im a-ší-im a-nim am-ḫu-ru 10 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-šu-mì {d}a-šur-DU₁₀ a-na <gap>

Retrieved source: um-ma bé-li-a-ma a-na en-um-a-šur ù lá-qé-ep a-na lá-qé-ep qí-bi-ma 8 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu KÙ.BABBAR ša DAM.GÀR ša a-n…
Retrieved English hint: From Bēliya to Ennam-Aššur and Lā-qēp specifically to Lā-qēp: As to the 8 minas of refined silver - its import duty added, its transport tariff paid - silver belonging to a merchant, that I gave you for purchases with Ṭ…",e3e3edd7-e12c-47fd-b637-f431e46f0b52__c1of2,0.4143,train_to_train
0e0749e6-2390-4131-917a-f85ce4cbf9db__c4of4,"a-lim{ki} a ší-a-ma-tim iš-tí en-na-sú-in ú-šé-bi-il₅ a-na mì-ma a-nim-ma ší-im 0.8333 ma-na 1 GÍN ḫu-sà-ri-im 1.8333 ma-na 3 <gap> GÍN KÙ.BABBAR iš-tí a-lá-bi-im <gap>-ma ší-im 2 ma-na <gap> GÍN ḫu-sà-ri-im ša a-na

Retrieved source: 0.8333 ma-na 3.5 GÍN ḫu-sà-ra-am a-na 2.6666 ma-na 0.5 GÍN i-tur₄-DINGIR a-na me-er-e ša-ak-ri-ú-ma-an i-dí i-na 2 ma-na 15 GÍN ḫu-sà-ra-am ša iš-tí šu-IŠTAR ú…
Retrieved English hint: Itūr-ilī deposited ⅚ mina 3 ½ shekels of lapis lazuli worth 2 ⅔ minas ½ shekel with the sons of Šakri-uman Of the 2 minas 15 shekels of lapis lazuli that he sent with Šu-Ištar, thereof he sent 1 ½ mina 2 shekels of silv…",ddc8f6cd-76bf-4ba4-93ee-38c8204c46de__c1of2,0.4561,train_to_train
0e330375-456e-4955-a1a5-083183efa458,"translate Akkadian to English: 5 ma-na KÙ.BABBAR KI a-šur-ta-ak-lá-ku iš-tù ḫa-mu-uš-tim ša a-mur-IŠTAR ú a-šur-bé-el-a-wa-tim <gap>-i ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur DUMU kà-ri-a 1.5 GÍN.TA i-na ITU.1.KAM-im a-na ma-na-im ú-ṣa-áb

Retrieved source: KIŠIB a-šur-ma-lik KIŠIB i-ku-pì-a-šur KIŠIB a-mur-a-šur 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-mur-a-šur šu-ku-tim i-šu iš-tù ḫa-mu-uš-tim ša ú-ra-a ú kur-ub…
Retrieved English hint: Seals: Aššur-mālik, Ikūppī-Aššur, Amur-Aššur.
Amur-Aššur owes Šukkutum 1 mina refined silver.
He will add (interest) at the rate of 1 1/2 shekels per mina per month from the ḫamuštum of Ūraya and Kurub-Ištar.",extpub__a465eb38-f691-4491-aae1-3d4f08306d78,0.4655,train_to_train
0ebe370a-ecec-41fe-bc8d-099da03c9e17__c1of3,"translate Akkadian to English: a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um en-na-num šu-IŠTAR ù en-um-a-šùr-ma 26 ma-na KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki ša ki-ma ku-a-tí iš-tù bu-ru-uš-ḫa-dim en-um-a-šùr

Retrieved source: a-na ša-lim-a-šùr qí-bi-ma um-ma i-dí-a-bu-um en-na-num šu-IŠTAR ù en-um-a-šùr-ma 26 ma-na KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki ša ki-ma ku-a-tí iš-tù bu-ru-uš-ḫa-di…
Retrieved English hint: To Šalim-Aššur from Iddin-abum, Ennā-num, Šu-Ištar and Ennam-Aššur: Ennam Aššur has brought out 26 minas of refined silver sealed by your representatives from Burušhaddum Ennānum has paid us 30 minas of refined silver,…",0ebe370a-ecec-41fe-bc8d-099da03c9e17__c1of3__gc1of1,1.0000,train_to_train
0ebe370a-ecec-41fe-bc8d-099da03c9e17__c2of3,"ú-šé-ṣí-am 30 ma-na KÙ.BABBAR ṣa-ru-pá-am en-na-num iš-qú-ul-ni-a-tí-ma ṭup-pu-šu ni-dí-šu-um 4 ma-na KÙ.BABBAR ṣa-ru-pá-am ša a-šu-mì PUZUR₄-a-šur ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu a-na-kam ša ki-ma ku-a-tí ú

Retrieved source: ú-šé-ṣí-am 30 ma-na KÙ.BABBAR ṣa-ru-pá-am en-na-num iš-qú-ul-ni-a-tí-ma ṭup-pu-šu ni-dí-šu-um 4 ma-na KÙ.BABBAR ṣa-ru-pá-am ša a-šu-mì PUZUR₄-a-šur ni-is-ḫa-sú…
Retrieved English hint: him his tablet As to 4 minas of refined silver, for which the import duty was added, the transport tariff paid in the name of Puzur-Aššur, here your representatives and we have made a claim",0ebe370a-ecec-41fe-bc8d-099da03c9e17__c2of3__gc1of1,1.0000,train_to_train
0ebe370a-ecec-41fe-bc8d-099da03c9e17__c3of3,"né-nu qá-tám ni-iš-ku-un ŠU.NÍGIN 1 GÚ KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki-ni šu-IŠTAR na-áš-a-kum ša-du-a-at KÙ.BABBAR šu-IŠTAR ša-bu-ú

Retrieved source: né-nu qá-tám ni-iš-ku-un ŠU.NÍGIN 1 GÚ KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki-ni šu-IŠTAR na-áš-a-kum ša-du-a-at KÙ.BABBAR šu-IŠTAR ša-bu-ú
Retrieved English hint: In all, Šu-Ištar brings you 1 talent of refined silver under our seals Šu-Ištar has been paid the transport tariff on the silver",0ebe370a-ecec-41fe-bc8d-099da03c9e17__c3of3__gc1of1,1.0000,train_to_train
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c1of4,"translate Akkadian to English: a-na a-šùr-ma-sú-i šu-ku-bi-im ù a-lu-wa a-na a-šùr-ma-sú-i qí-bi-ma um-ma en-um-a-šùr-ma a-na-kam ta-aq-bi-am um-ma a-ta-ma i-na ba-ba-tí-a 5 GÍN KÙ.BABBAR a-na ší-im ṣú-ba-tí-kà

Retrieved source: a-na šu-ta-mu-zi e-lá-a a-šùr-ma-sú-i ku-da-tim a-dí-da lá-ma-sí ù en-um-a-šur qí-bi-ma um-ma en-um-a-šur-ma
Retrieved English hint: To Šu-Tammuzi, Elaya, Aššur-massu'ī, Kudātum, Adida, Lamassī and Ennam-Aššur from Ennam-Aššur: When sadly my father died I wrote to you with Kudātum, saying: On the day that my father left (Assur) he declared his testam…",a5de48e0-ba80-46bf-a668-e0ab9d43f516__c1of7,0.4274,train_to_train
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c2of4,"a-na mu-lá am-tí-a iš-tí ṣú-ḫa-ri-kà ú-šé-ba-lá-kum TÚG ša-am-ší-im ù a-dí a-lá-kà-ni ep-ri-ša i-ta-dí-ší-im a-lu-wa ta-áš-pu-ra-am um-ma a-ta-ma 5 GÍN KÙ.BABBAR i-na ra-mì-ni-kà dí-ší-im 5 GÍN KÙ.BABBAR

Retrieved source: a-na mu-lá am-tí-a iš-tí ṣú-ḫa-ri-kà ú-šé-ba-lá-kum TÚG ša-am-ší-im ù a-dí a-lá-kà-ni ep-ri-ša i-ta-dí-ší-im a-lu-wa ta-áš-pu-ra-am um-ma a-ta-ma 5 GÍN KÙ.BABB…
Retrieved English hint: my maid Mula with your servant Buy her a textile, and until I come give her provisions regularly "" You wrote with Aluwa, saying: ""Give her 5 shekels of silver of your own money",0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c2of4__gc1of1,1.0000,train_to_train
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c3of4,"a ma-lá ta-áš-pu-ra-ni i ra-mì-ni-a a-dá-ši-im a-ṣé-er 5 GÍN KÙ.BABBAR ša a-šur-DU₁₀ ù ší-im ṣú-ba-tí-a ša ta-al-ta-áb-šu ma-lá i ší-im ṣú-ba-tí-a a-ṣé-er 5 GÍN tù-ra-du-ú IGI šu-ku-bi-im a-na a-lu-wa wa-dí-ma dí-in-ma iš-tí ḫu-du-be-lí li-li-kam ra-qá-tám SIG₅ iš-tí a-lu-wa šé-bi-lam ú ma-lá <gap> a-na mu-lá-a tù-<gap>

Retrieved source: a-na mu-lá am-tí-a iš-tí ṣú-ḫa-ri-kà ú-šé-ba-lá-kum TÚG ša-am-ší-im ù a-dí a-lá-kà-ni ep-ri-ša i-ta-dí-ší-im a-lu-wa ta-áš-pu-ra-am um-ma a-ta-ma 5 GÍN KÙ.BABB…
Retrieved English hint: my maid Mula with your servant Buy her a textile, and until I come give her provisions regularly "" You wrote with Aluwa, saying: ""Give her 5 shekels of silver of your own money",0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c2of4,0.3348,train_to_train
0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c4of4,"a-na <gap> um <gap> ḫa <gap> ú uš-<gap> ú šu ar-<gap> i <gap> sà-ḫi-ir-tám ki e ta ma ša tí <gap> a-na a-wa-tum mì-šu ša lá ta-áp-tí-a-ni um-ma a-na-ku-ma li-bi₄-ki lá i-lá-mì

Retrieved source: a-na <gap> um <gap> ḫa <gap> ú uš-<gap> ú šu ar-<gap> i <gap> sà-ḫi-ir-tám ki e ta ma ša tí <gap> a-na a-wa-tum mì-šu ša lá ta-áp-tí-a-ni um-ma a-na-ku-ma li-b…
Retrieved English hint: Sned me a fine thin textile with Aluwa and as much <gap> to Mula <gap> small goods <gap> why have you not informed me I said: ""He must not make you (fem ) angry "" I keep giving her clothes and provisions Send me word, a…",0ed9efba-b0f4-495b-b8cd-21aad94a85f8__c4of4__gc1of1,1.0000,train_to_train
0eebeedc-dba1-4b77-90d6-52d906e27879,"translate Akkadian to English: a-na e-lá-ma qí-bi₄-ma um-ma a-šur-DU₁₀-ma a-na-kam e-dí-na-a ú-ša-sí-iḫ-ma pí-šu en-nam-a-šur DUMU dí-dì-a-a iš-me ḫa-ra-šu a-na a-lim{ki} ṭup-pá-am ša ḫu-bu-ul en-na-nim ku-nu-ki-a DUMU dí-dí-a na-áš-a-kum lu-qú-ut-kà ú-za-kà a-ta-lá-kam

Retrieved source: um-ma ša-lim-a-šur-ma a-na a-bu-a-a a-šur-DU₁₀ a-dí-da-a en-nam-a-šur a-lá-ḫi-im ù a-lu-a qí-bi-ma a-na a-šur-DU₁₀ qí-bi-ma i-nu-mì DUMU
Retrieved English hint: From Šalim-Aššur to Abuwa, Aššur-ṭāb, Adida, Ennam-Aššur, Ali-ahum and Aluwa; specifically to Aššur-ṭāb: When Aziya's son and the attorney went to Kanesh to collect your brother Aššur-idī's silver, you",f79e44f3-a977-4ec9-9ad8-c1a380d046a5__c1of4,0.2877,train_to_train
0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2__c1of2,"translate Akkadian to English: a-na a-šùr-ma-lik ša-lim-a-šùr ù {d}IM.GAL qí-bi-ma um-ma ša-lim-a-šùr-ma 4 GÚ AN.NA TÚG ku-ta-nu li-wi-sú ù e-li-a-tim ša i-sú-rik₁₃ ù 2 ANŠE ṣa-lá-mì i-ri-šum ub-lam <gap> ma-na AN.NA ù li-wi-sú <gap> ANŠE

Retrieved source: 3 GÚ 15 ma-na AN.NA ku-nu-ku 4 TÚG šu-ru-tum li-wi-sú 17 TÚG ku-ta-nu 16.6666 ma-na AN.NA-ak qá-tim 2 ANŠE ṣa-lá-mu ŠU.NÍGIN 4 GÚ 18 ma-na
Retrieved English hint: 3 talents 15 minas of tin under seals, 4 dark textiles, its wrapping, 17 -textiles, 16.6666 minas of loose tin, 2 black donkeys - in all 4 talents 18 minas of tin, the value of Iliya('s shipment). From the City until Ka…",153890a3-0403-4aaf-979e-304f4909e49e__c1of5,0.4147,train_to_train
0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2__c2of2,"ṣa-lá-ma-am <gap> i-sú-ri-ik <gap> iš-qú-lu <gap> ša-li-iš <gap> a-ma-kam AN.NA i-na i-lim lu-šé-ṣí <gap> ṭup-pá-am dí-na <gap> i li-bi <gap> me-<gap> im ša iš <gap> ù kà ku a ra <gap> ša ni-iš <gap> šé-bi₄-lá+lá-<gap>

Retrieved source: ṣa-lá-ma-am <gap> i-sú-ri-ik <gap> iš-qú-lu <gap> ša-li-iš <gap> a-ma-kam AN.NA i-na i-lim lu-šé-ṣí <gap> ṭup-pá-am dí-na <gap> i li-bi <gap> me-<gap> im ša iš…
Retrieved English hint: <gap> minas of tin and its wrapping <gap> a black donkey Issu-arik <gap> they paid <gap> three <gap> let the tin be removed there from the container <gap> give the tablet <gap>",0ef87e90-7b1e-4210-8bbb-a61ae9ddacb2__c2of2__gc1of1,1.0000,train_to_train
0f0ff9cf-974f-48e2-bef3-9d2cbe82c731,"translate Akkadian to English: 5.3333 ma-na 2 GÍN a-na tap-ḫi-ri áš-qúl 2 ma-na a-na a-wi-il₅-tim a-dí-in 2 ma-na {d}UTU-ba-ni i-dí-ší-im 0.6666 ma-na 5 GÍN i-nu-mì ša-lim-be-lí i-li-kà-ni a-na a-wi-il₅-tim a-dí-in 0.5 ma-na i-nu-mì {d}UTU-ba-ni i-tal-kam 0.5 DUG GIG 0.5 ma-na a-dí-ší-im

Retrieved source: 5 ma-na 3 GÍN a-na ša-lim-be-li 3.5 ma-na URUDU a-na e-ṣé 1 ma-na a-na-ku al-qé 0.8333 ma-na a-na ku-ku-ba-tim i-nu-mì a-mur-ZU i-li-kà-ni 0.5 ma-na a-na ša-li…
Retrieved English hint: 5 minas 3 shekels for Šalim-bēli; 3.5 minas of copper for firewood; 1 mina I myself took; 0.8333 mina for small jars when Amur-Suen came here; 0.5 mina I paid to Šallim-Aššur; 25 shekels for a small jar when I invited Š…",7f43c2c5-b7ab-46dd-96e6-536cc96973ff,0.3188,train_to_train
0f3acc15-a065-4431-93e1-0166842af8d8,"translate Akkadian to English: 1 TÚG ša a-pì-im tí-sà-ba-am SIG₅ da-da i-na e-lá-i-šu ú-ba-lam IGI a-šur-ba-ni DUMU ša-lim-a-šur IGI li-ba-a DUMU ú-zu-a IGI ṣí-lu-lu

Retrieved source: 1 ma-na KÙ.BABBAR iš-tù a-lim{ki} i-na e-lá-i-šu a-na IŠTAR-lá-ma-sí ù a-lá-ḫi-im SIG₅-pì-i-a-šùr DUMU IR-ad-ì-lí-šu i-ša-qal IGI a-dí-da IGI a-šùr-ba-ni IGI b…
Retrieved English hint: Damiq-pī-Aššur son of Warad-ilīšu will pay 1 mina of silver to Ištar-lamassī and Ali-ahum when he comes up from the City. Witnessed by Adida, by Aššur-bāni, by Bēlum-bāni.",287903a9-65af-4941-b32d-39233990bb46,0.2796,train_to_train
0f41d0cd-c49c-44ce-a717-cc12b5df7ec2__c1of2,"translate Akkadian to English: a-na ba-zi-a qí-bi₄-ma um-ma a-ru-na-aḫ-šu-ma a-le-e i-lu-ú ša i-ta-mu-ú-ni NINDA ša ni-ku-lu-ni kà-sà-am ša ni-iš-tù-ú lu i-dí-e a-ḫi a-ta ṣí-ba-at KÙ.BABBAR-pì-a ú-lá ḫa-áš-ḫa-ku qá-qá-ad KÙ.BABBAR-pì-a šé-bi₄-lam a-na-kam ta-ta-wa-a-ni a-na ḫa-ar-zi-ga mì-ma lá ak-lá ú-ṭá-tám

Retrieved source: a-lim{ki} a-dí-na-kum um-ma a-na-ku-ma AN.NA ša-ma-am a-ma-kam AN.NA ší-im KÙ.BABBAR-pì-a a-na a-lá-ḫi-im dí-in a-na a-lá-ḫi-im qí-bi₄-ma a-ḫi a-ta a-ma-kam da…
Retrieved English hint: "" Give the tin, the proceeds from my silver, to Ali-ahum there To Ali-ahum: My dear brother, have Damqaya give you the tin there <gap>-0 6666 mina 5 shekels of silver is in the possession of Anna-anna",14a98a66-9b69-4183-8876-ff6e411f74bf__c2of5__gc1of1,0.2356,train_to_train
0f41d0cd-c49c-44ce-a717-cc12b5df7ec2__c2of2,"ú mì-ma i-ḫa-šu-ḫu-ni a-da-an ša a-wi-il₅-tim m-iḫ-ṣa-am a-dí-na-kum lá lá-mu-un a-na DINGIR-lim šu-a-tí ší-im-šu šé-bi₄-lam šu-ma a-ḫi a-ta URUDU ṣa-al-ma-am ki-iṣ-ra-am iš-tí ma-ma-an šé-bi₄-lam a-na-ku em-ṣa-ku ú-ul ba-ri-a-ku ša-be-e-ku ḫa-ra-nàm lá a-da-gal DINGIR-lúm lu i-d i-na ba-re-ni

Retrieved source: ṣú-ḫa-ri-a šé-bi₄-lam a-ḫi a-ta ta-da-gal-ma a-na-kam KÙ.BABBAR 1 GÍN i-na qá-tí-a lá-šu KÙ.BABBAR 1 GÍN a-na ú-ku-ul-tí-a šé-bi₄-lam
Retrieved English hint: My dear brother, you can see that not a single shekel of silver is in my possession here Send me just a single shekel of silver for my food",b8c0a099-c52e-41b8-b0cb-415dc5ef47d7__c2of2,0.2935,train_to_train
0f4eb966-8f04-4a66-a72b-cb14fb877e18,"translate Akkadian to English: a-na ša-lim-ma a-<gap> qí-bi-ma um-ma bé-lá-tum-ma mì-šu ša ta-ta-na-ri i-na a-lim a-šur ba-ri-a-tim ù ú-tù-ki <gap> DINGIR-ša aq-ta a-na a-lim{ki} <gap> e-lá a-bi-kà <gap> a-bu-ni i-<gap> ù at-<gap> a-ta a-ma-kam <gap>-na

Retrieved source: a-na šu-ta-mu-zi <gap> ša-lim-a-šur <gap> qí-bi-ma um-ma ša-lim-a-šur-ma <gap> a-na a-lim{ki} <gap> um-me-a-nu-<gap> iṣ-bu-tù <gap> um-ma šu-nu-ma <gap> lu e-<…
Retrieved English hint: To Šu-Tammuzi, <gap> Šalim-Aššur <gap> from Šalim-Aššur: <gap> to the City <gap> the investors <gap> seized <gap> and they said: <gap> 0 5 mina of silver I paid to <gap> 0 5 mina less 2 shekels of silver to Šu-Aššur, th…",8629a40a-4b25-4451-81d5-4270b03a82ec__c1of3,0.2967,train_to_train
0f932a9f-5d1d-4d5d-b71a-2a17e8397554,"translate Akkadian to English: a-na ku-li-a DUMU a-lá-bi₄-im ḫa-nu-nu DUMU en-um-a-šur ú-ṣur-ša-a-šùr DUMU PÚZUR-a-šur ú a-šur-lá-ma-sí DUMU a-šur-na-da KIŠIB pì-lá-aḫ-IŠTAR DUMU a-šur-na-da

Retrieved source: a-na ku-li-a DUMU a-lá-bi₄-im ḫa-nu-nu DUMU en-um-a-šur ú-ṣur-ša-a-šùr DUMU PÚZUR-a-šur ú a-šur-lá-ma-sí DUMU a-šur-na-da KIŠIB pì-lá-aḫ-IŠTAR DUMU a-šur-na-da
Retrieved English hint: To Kuliya, son of Ali-abum, Hanunu, son of Ennum-Assur, Usur-sa-Assur, son of Puzur-Assur and Assur-lamassi, son of Assur-nada, seal of Pilah-Istar son of Assur-nada.",0f932a9f-5d1d-4d5d-b71a-2a17e8397554__gc1of1,1.0000,train_to_train
0faa50f7-b86c-466c-a8ab-3a6f48fcb00a__c1of2,"translate Akkadian to English: 4 GÍN a-na ší-iṭ-ri-im ša pu-ki-im 1.3333 GÍN a-na e-re-qí-im qá-nu-e áš-qúl 1.6666 GÍN a sú-ba-ri-im áš-qúl 0.3333 ma-na KÙ.BABBAR a-na a-bar-ni-im áš-qúl 0.1666 GÍN a-na um-ṣí-im 0.25 GÍN a šu-um-ki <gap> na-ru-uq GIG <gap> GÍN a-na <gap> ḫa-áš-lá-tim

Retrieved source: 3 DUG GIG 3.6666 GÍN 15 ŠE áš-qúl 1 na-ru-uq še-im <gap> 3 GÍN áš-qúl 1.5 GÍN a-na UDU 0.5 GÍN a qá-nu-e ša šu-ru-up-tim áš-qúl 0.5 GÍN a-na bi-lá-tim e-ṣé áš-…
Retrieved English hint: (For) 3 jars of wheat I paid 3 3 / 4 shekels; (for) 1 sack of barley 3 shekels; 1.5 shekel for a sheep; 0.5 shekel I paid for reed used a fuel; 0.5 shekel I paid for a few loads of firewood; 1 / 6 shekel I paid for two…",8c642236-1945-4be7-9ac2-49092300c99e,0.4476,train_to_train
0faa50f7-b86c-466c-a8ab-3a6f48fcb00a__c2of2,"<gap> a-wa-ar-nu-a-lim 0.6666 GÍN a-na e-ṣé áš-qúl 0.6666 GÍN a pá-e ú-ša-qí-il₅ 1 bi-il₅-té-en 0.5 GÍN áš-qúl 0.25 GÍN a-na na-pá-ḫi-im 95 ki-ra-tim a-na <gap> 0.25 GÍN.TA ù 7.5 ŠE.TA 0.5 GÍN a-na <gap> 0.1666 GÍN a-na <gap> a-na <gap>

Retrieved source: 3 DUG GIG 3.6666 GÍN 15 ŠE áš-qúl 1 na-ru-uq še-im <gap> 3 GÍN áš-qúl 1.5 GÍN a-na UDU 0.5 GÍN a qá-nu-e ša šu-ru-up-tim áš-qúl 0.5 GÍN a-na bi-lá-tim e-ṣé áš-…
Retrieved English hint: (For) 3 jars of wheat I paid 3 3 / 4 shekels; (for) 1 sack of barley 3 shekels; 1.5 shekel for a sheep; 0.5 shekel I paid for reed used a fuel; 0.5 shekel I paid for a few loads of firewood; 1 / 6 shekel I paid for two…",8c642236-1945-4be7-9ac2-49092300c99e,0.3866,train_to_train
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c1of3,"translate Akkadian to English: um-ma <gap>-ma a-na <gap>-a-šùr ù šu-ma-bi-a-ma qí-bi-ma a-ba-ú-a a-tù-nu be-lu-a a-tù-nu iḫ-da-ma i-na {d}UTU-ši ša šu-ma-bi-a

Retrieved source: um-ma <gap>-ma a-na <gap>-a-šùr ù šu-ma-bi-a-ma qí-bi-ma a-ba-ú-a a-tù-nu be-lu-a a-tù-nu iḫ-da-ma i-na {d}UTU-ši ša šu-ma-bi-a
Retrieved English hint: Thus <gap> say to <gap>-Aššur and Šumi-abiya: Please, my fathers, my lords, take care to open, the very day Šumi-abiya arrives, my tablet boxes and entrust the tablet",0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c1of3__gc1of1,1.0000,train_to_train
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c2of3,"e-ra-ba-ni ta-ma-la-ke-a pì-tí-a-ma ṭup-pá-am ša zu-ba a-na šu-ma-bi-a pí-iq-dá-ma lu-šé-tí-qá-am ù i-na ṭup-pí-im pá-qá-dí-im ṭup-pu-um a-šu-mì zu-ba GÁN-lam le-tí-qá-am a-dí a-ni-tim

Retrieved source: e-ra-ba-ni ta-ma-la-ke-a pì-tí-a-ma ṭup-pá-am ša zu-ba a-na šu-ma-bi-a pí-iq-dá-ma lu-šé-tí-qá-am ù i-na ṭup-pí-im pá-qá-dí-im ṭup-pu-um a-šu-mì zu-ba GÁN-lam…
Retrieved English hint: of Zuba to Šumi-abiya to bring it across And when you entrust the tablet (declare) that the tablet has to go overland in the name of Zuba",0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c2of3__gc1of1,1.0000,train_to_train
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c3of3,"iš-tù ša-na-at sá-aḫ-ra-ku-ma a-na a-lim{ki} a-lá-kam lá a-le a-wi-lu-um <gap> wa-ar-kà-at <gap> a-na qá-té <gap>-an <gap> be <gap> šu-ma-bi₄-a <gap>-ḪI.A ta-<gap> li-dí-na-am <gap>

Retrieved source: iš-tù ša-na-at sá-aḫ-ra-ku-ma a-na a-lim{ki} a-lá-kam lá a-le a-wi-lu-um <gap> wa-ar-kà-at <gap> a-na qá-té <gap>-an <gap> be <gap> šu-ma-bi₄-a <gap>-ḪI.A ta-<…
Retrieved English hint: Because of this I am staying here now for a year and I could not go to the City The man <gap> after <gap> to the hands of <gap> Šumi-abiya <gap> he must give to me <gap>""""",0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c3of3__gc1of1,1.0000,train_to_train
103e6d83-27e6-4dcf-ac7f-747f9674e37c,"translate Akkadian to English: 10 GÍN KÙ.BABBAR a-na a-dí-da a-dí-in IGI id-na-a IGI <gap>-bi-a

Retrieved source: iš-tù en-um-a-šur me-tù-ú 2 ma-na 15 GÍN KÙ.BABBAR a-ba-ba ra-bi-ṣú-um il₅-qé ITU.KAM ku-zal-li li-mu-um en-na-sú-in DUMU šu-a-šur IGI e-na-aḫ-DINGIR DUMU šu-a…
Retrieved English hint: After Ennam-Aššur died the attorney Ababa received 2 minas 15 shekels of silver. Month, eponymy Enna-Suen son of Šu-Aššur. Witnessed by Enah-ilī son of Šu-Aššur, by Adida son of Warad-ilišu, by Idnaya.",5775a63c-7eaf-4a3b-881a-7fc2d1b322ec,0.3029,val_to_train
10400091-57fd-42a8-bee2-c63f610fd00f__c1of2,"translate Akkadian to English: KIŠIB pí-la-aḫ-IŠTAR DUMU i-bi₄-sú-a KIŠIB šu-ma-li-bi₄-a-šur DUMU ku-ús-ku-sí-im KIŠIB en-na-sú-in DUMU a-mur-{d}UTU KIŠIB a-al-DU₁₀ DUMU a-mur-{d}UTU ša ḫu-bu-ul en-na-sú-in ù a-al-DU₁₀ me-er-e a-mur-{d}UTU 3.5 ma-na 5 GÍN

Retrieved source: KIŠIB zu-ba DUMU en-na-nim KIŠIB PUZUR₄-a-na DUMU a-šur-dan KIŠIB na-áb-sú-in DUMU PUZUR₄-we-er KIŠIB a-al-DU₁₀ ša 11 ma-na KÙ.BABBAR qá-ta-at a-al-DU₁₀ a-šur-…
Retrieved English hint: Seal of Zuba, son of Ennānum,",0d14c5a8-c152-4417-90cc-36b6dff3226d,0.5101,train_to_train
10400091-57fd-42a8-bee2-c63f610fd00f__c2of2,"KÙ.BABBAR ṣa-ru-pu-um iš-tù ḫa-mu-uš-tim ša a-šùr-i-mì-tí ù a-mur-IŠTAR a-na 1 ma-na-im 2 GÍN.TA i-na ITU.KAM ṣí-ib-tám ú-ṣú-bu KÙ.BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is ITU.KAM ša sà-ra-tim li-mu-um ša i qá-té sú-kà-lí-a il-qé-ú

Retrieved source: i-na ITU.KAM a-na 1 ma-na-im ú-ṣú-bu KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ú ke-ni-šu-nu ra-ki-is li-mu-um ḫa-na-na-ru-um i ša-ḫa-at áb-ša-lim ú me-er-e a-
Retrieved English hint: the week eponymy of Aššur-taklāku, son of Ali-ahum, he shall pay within 16 weeks. If, when his term is due, he has not paid, he will add an interest of 1.5 shekels per month. Month XI, year eponymy of Maṣi-ilī. He will…",8e7d176d-b52a-41cf-838b-b8a74be3a00d__c5of5,0.5329,train_to_train
