asset_id,oare_id,source_kind,genre_label,transliteration,source_word_len
trainfold_source_only::3362118c-d1fa-4f25-b03d-f48b4d2ef94f,3362118c-d1fa-4f25-b03d-f48b4d2ef94f,trainfold_source_only,trainfold_parallel,a-nu-pí-a ki-ma me-er-e šál-ma-a-šur a-na ga-al-ga-li-a ù ḫa-ar-šu-ma-an iṣ-ba-at-ni-a-tí-ma ṭup-pá-am ša 10 ma-na KÙ.BABBAR ša ḫu-bu-li-šu-nu iš-me-ú um-ma a-nu-pí-a-ma ṭup-pu-um lá ku-nu-ku-kà-a um-ma ga-al-ga-li-a-ma ku-nu-ku-a a-ma ḫa-ar-šu-um-nu-ma-an-ma ša-qí-il₅ KÙ.BABBAR-pì-im um-ma a-nu-pí-a-ma me-er-ú me-tim né-nu lu a-na šál-ma-a-šur KÙ.BABBAR ta-áš-qú-ul lu a-na me-er-e šál-ma-a-šur ta-áš-qú-ul a-na a-ni-e-ma ru-a-am um-ma ḫa-ar-šu-um-nu-ma-an-ma KÙ.BABBAR a-na-ku ša ṭup-pì-ni šál-ma-a-šur ú-ša-bi₄-i a-na i-id a-ša-kà-na-ku-nu-tí a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in IGI ku-ra-a DUMU ú-lá-a IGI en-um-a-šur DUMU ḫu-ra-ṣí,78
trainfold_source_only::337cf815-0eff-4b25-9a09-e5c8e7c10554,337cf815-0eff-4b25-9a09-e5c8e7c10554,trainfold_source_only,trainfold_parallel,a-na ar-ší-aḫ-šu ù pè-ru-wa qí-bi₄-ma um-ma kà-šu-be-lí-ma a-ḫu-a a-tù-nu be-lu-a a-tù-nu 0.5 ma-na 0.3333 GÍN KÙ.BABBAR ù 15 ma-na URUDU ma-sí-a-am ku-nu-ki-a be-lúm-ba-ni na-áš-a-ku-nu-tí SÍG.ḪI.A za-ku-tim ša-ma-nim KÙ.BABBAR 0.5 GÍN lá ta-be-e-lá IGI a-šur lá-ak-ru-ba-ku-nu-tí ar-ḫi-iš ṭù-ur-da-ni-šu ku-ṣú-um,38
trainfold_source_only::3390188c-dad0-4b6d-8acd-e03ab75970de,3390188c-dad0-4b6d-8acd-e03ab75970de,trainfold_source_only,trainfold_parallel,kà-ru-um dí-nam i-dí-in-ma ša-lim-a-šùr ma-la KÙ.BABBAR a-na i-dí-a-bi-im ú-ša-qí-lu <gap> mar <gap> a-na i-dí-a-bi-im <gap> ki i-<gap> a-na-kam-ma e-<gap> šu-ma lá e-ta-wu a-na KÙ.BABBAR-pí-šu sí-kà-áš-nu ú-kà-al,26
trainfold_source_only::33af2c74-d6a5-434a-b04a-b6a8dc9b1d56,33af2c74-d6a5-434a-b04a-b6a8dc9b1d56,trainfold_source_only,trainfold_parallel,en-um-a-šùr a-lá-ḫa-am iš-al um-ma en-um-a-šur a-na a-la-ḫi-im-ma me-er-ú me-tim né-nu mì-šu ša tám-kà-ru a-bi-ni sí-ki-ni ú-kà-lu ba-a-am a-na tám-kà-ri a-bi-ni lu nu-sà-li-ma tám-kà-ri a-bi-ni lu nu-ṭá-ib lá tù-na-a-ni ù sí-ki-ni lá ú-kà-lu a-dí 5-ší-šu ù 10-ri-šu a-ḫa-am ù ib-ra-am nu-šé-ší-ib-ma a-ta qá-tám ta-am-ta-na-ḫa-aṣ lá tù-na-a-ni iš-tù-ma ša a-ḫi-im ù ib-ri-im lá ta-ša-me-ú ba-a-am a-ṣé-er 4 um-me-a-ni ša ki-ma a-bi-ni lu ni-li-ik-ma lu-šé-ší-ru-ni-a-tí-ma tám-kà-ri a-bi-ni lu nu-ṭá-ib-ma ù a-na a-lim{ki} a-na ṣé-er a-ḫa-tí-ni gu₅-ba-áb-tim lu ni-li-ik-ma a-na ma-lá ší-ma-at a-bi-ni ša a-lim{ki} lu ni-iz-ku lá tù-na-ḫa-ni ú KÙ.BABBAR 1 GÍN lá tù-ša-ag-ma-ra-ni lá ri-ig-ma-tum ší-bu-tum,94
trainfold_source_only::33b90e73-c938-4e04-9297-7c505de1516c,33b90e73-c938-4e04-9297-7c505de1516c,trainfold_source_only,trainfold_parallel,a-na en-nam-a-šur ù a-lá-ḫi-im qí-bi-ma um-ma SIG₅-pí-a-šur-ma 10 ma-na AN.NA ku-nu-ki-a e-ni-iš-ta-ru-um ub-lá-ku-nu-tí 1 TÚG SIG₅ a-lu-a ub-lá-ku-nu-tí a-ḫu-a a-tù-nu KÙ.BABBAR ší-im AN.NA-ki ú ší-im ṣú-ba-tí-a šé-bi-lá-nim-ma gi-mì-lá-am i-na ṣé-ri-a šu-uk-na mì-li-ik lu-qú-tim ša tám-kà-ri-im mì-il₅-kà i-na {d}UTU-ši ú-ṣú-ur-ša-IŠTAR e-ra-ba-ni na-áš-pé-ra-tim ší-ta-me-a-ma ú-ma-kál lá i-sà-ḫu-ur iš-tí-in i-na ṣú-ḫa-ri-ku-nu ša ki-ma qá-qí-dí-ku-nu iš-tí-šu ṭù-ur-da-ni-ma a-ni-tám lá a-ni-tám tí-ir-ta-ak-nu li-li-kam-ma ù tí-ir-ta-ku-nu a-na tám-kà-ri-im li-li-kà-am tám-kà-ru-um a-na pá-ni-a i-da-gal iḫ-da lá ta-ša-lá-ta,70
trainfold_source_only::34243f4e-5da2-4192-b46f-2ed04453c10b,34243f4e-5da2-4192-b46f-2ed04453c10b,trainfold_source_only,trainfold_parallel,en-um-a-šùr a-lá-ḫa-am áš-a-al um-ma en-um-a-šùr-ma a-na a-lá-ḫi-im-ma e-ni-ma-ma na-áš-pé-er-tám ku-nu-ki-kà IGI 3 ú-kà-lim-kà-ma tù-kà-i-ni-ma šu-nu-tí-ma ni-ip-qí-sí am-ma a-wi-lu a-ni-ú-tum li-iš-me-ú am-ma ta-aḫ-sí-sà-tù-ni ku-nu-ku-a ú ku-nu-ku-kà i-ki-ir ú-ul kà-in ša ni-kà-sí a-na-ku ù a-ta ni-sí-ú-ma ni-iz-ku-ú lá tù-na-ḫa-ni a-lá-ḫu-um en-um-a-šùr e-pu-ul um-ma a-lá-ḫu-um-ma ta-aḫ-sí-sà-tum ku-nu-ku-kà ú ku-nu-ku-a ba-a-am 3 šál-ša-at lu ni-iṣ-ba-at-ma a ma-lá ta-aḫ-sí-sà-tim ša i-na ku-nu-ki-ni kán-kà-ni lu ni-iz-ku ú ma-lá KÙ.BABBAR a-bu-ni i li-bi₄-a ù i li-bi-kà i-dí-ú-ma ṭup-pá-am a-bu-ni e-zi-bu-ma ṭup-pá-am um-me-a-nu a-bi₄-ni ú-kà-i-lu-ni-ma i-na IGI kà-ri-im ṣa-ḫe-er GAL iš-ku-nu-šu-ma kà-ru-um a-na ra-bi-ṣí-im ip-qí-du-ni ba-a-am u₄-ma-ma ma-lá KÙ.BABBAR i ṭup-pí-im lá-áp-ta-ni-ni lu ni-iš-qúl-ma a ma-lá dí-in a-lim{ki} KÙ.BABBAR lu ni-ik-nu-uk-ma a-na a-lim lu ni-lik,107
trainfold_source_only::342a2282-9eaf-4089-9f9f-ce78dc72d91c,342a2282-9eaf-4089-9f9f-ce78dc72d91c,trainfold_source_only,trainfold_parallel,7.25 GÍN KÙ.BABBAR té-ṣú-bu bi-il₅-tám ik-šu-ud,6
trainfold_source_only::3438632c-b252-451d-bcaf-70709aef9f5a,3438632c-b252-451d-bcaf-70709aef9f5a,trainfold_source_only,trainfold_parallel,KIŠIB lá-qé-ep DUMU {d}AB-ba-ni KIŠIB a-ku-za DUMU šu-a-nim ṭup-pu-um ša ba-áb DINGIR ša IGI GÍR ša a-šùr ša ší-bu-tí-ni,19
trainfold_source_only::343c6974-3498-465b-add5-e7458784f609,343c6974-3498-465b-add5-e7458784f609,trainfold_source_only,trainfold_parallel,a-na DAM.GÀR qí-bi-ma um-ma a-da-a ù a-šùr-DU₁₀-ma 4 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ku-nu-ki-kà a-da-a ub-lam 5 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ku-nu-ki-kà a-šùr-DU₁₀ ub-lam ŠU.NÍGIN 9 ma-na KÙ.BABBAR-áp-kà ŠÀ.BA 1 GÚ 54 ma-na AN.NA ku-nu-ki a-šùr-DU₁₀ na-áš-a-kum 14.1666 GÍN.TA KÙ.BI <gap> 8 ma-na 1 ANŠE ù ú-nu-sú 0.3333 ma-na KÙ.BABBAR it-ba-al <gap> 4.5 GÍN wa-ṣí-tum 2 GÍN KÙ.BABBAR té-ṣú-bi a-šùr-DU₁₀ il₅-qé 4.5 ma-na 2 GÍN AN.NA qá-tim 14.1666 GÍN.TA KÙ.BI 19 GÍN KÙ.BABBAR-áp-kà gám-ra-kum,73
trainfold_source_only::34775fbb-35fc-42a8-917d-436c3c6bb5be,34775fbb-35fc-42a8-917d-436c3c6bb5be,trainfold_source_only,trainfold_parallel,KIŠIB a-šùr-e-mu-qí KIŠIB en-nam-a-šur KIŠIB i-dí-a-bi-im ša ḫu-bu-ul i-dí-a-bi-im <gap> KÙ.BABBAR ṣa-ru-pá-am a-na a-lá-ak šu-{d}EN.LÍL i-ša-qal šu-ma lá iš-qú-ul a-na ma-na-im 1.5 GÍN.TA i-na ITU.KAM ú-ṣa-áb ša a-šùr-ma-lik <gap>,29
trainfold_source_only::34be41c8-248f-4a41-8a36-1ef840ca9490,34be41c8-248f-4a41-8a36-1ef840ca9490,trainfold_source_only,trainfold_parallel,um-ma ša-lim-IŠTAR-ma a-na a-šùr-na-da ù en-nam-a-šùr a-na en-nam-a-šùr qí-bi-ma 20 ma-na KÙ.BABBAR ku-nu-ki-kà da-da-a-a ù lá-dí-a ub-lu-nim ŠÀ.BA 50-<gap> 4 TÚG šu-ru-tum <gap> KÙ.BABBAR it-bu-lu <gap> AN.NA 16 GÍN.TA 9.8333 ma-na KÙ.BABBAR <gap> 1 ma-na <gap> 7 GÍN KÙ.BABBAR <gap>,40
trainfold_source_only::34cf31fc-cc3f-4503-aeca-47f54800c6dc,34cf31fc-cc3f-4503-aeca-47f54800c6dc,trainfold_source_only,trainfold_parallel,8 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ku-pí-a DUMU šu-a-nim i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé IGI i-dí-ku-bi₄-im IGI ú-zu-bi₄-iš-ki-im a-ḫi-šu IGI en-na-sú-in,20
trainfold_source_only::358c6b57-f39e-4c7a-8100-db49678f4095,358c6b57-f39e-4c7a-8100-db49678f4095,trainfold_source_only,trainfold_parallel,a-na šál-ma-a-šur qí-bi₄-ma um-ma {d}IM.GAL-ma ṭup-pá-kà a-na-kam šu-IŠTAR a-šur-ma-lik šál-ma-a-šur iš-me-ú-ma um-ma šu-nu-ma a-wa-tum a-ni-tum a ma-lá ša ṭup-pì-šu ša iš-pu-ra-ni ke-na i-sú-ri-ik i-na ma-aḫ-ri-ni é-ta-ú šu-IŠTAR a-wa-tám i-šu um-ma šu-nu-ma šu-IŠTAR a-wa-sú li-il₅-qé-ma a-na KÁ-áb DINGIR nu-NU-ri-id-ma ṭup-pá-am lu ni-dí-na-kum a-šu-mì ša DUMU i-ba-a ú a-na ší-bi₄-kà kà-ra-am lá ša-a-lam a-ṣé-er ru-ba-im né-ru-ma um-ma ru-ba-ú-um-ma be-el a-wa-tim li-li-kam-ma lá ta-ma-ḫa-ra i-nu-mì DUMU i-ba-a i-lá-kà-ma a-lam i-ma-ḫu-ru-ni i-nu-mì-šu u₄-me er-ša a-na ší-bi₄-ku-nu ta-e-ra-ma kà-ra-am lá ša-a-lam a-na a-lim{ki} ta-e-ra-ma um-ma a-tù-nu-ma a-wi-lu-um be-el na-ru-qí-im ú-ša-sà-ḫa-am a-na ší-bi₄-šu kà-ra-am i-ša-al i-nu-mì-šu a-lu-um i-da-na-ku-nu-tí me-at 56 TÚG 12 ma-na 18 GÍN KÙ.BABBAR it-bu-lu 6 ANŠE ṣa-lá-me 0.8333 ma-na 5 GÍN KÙ.BABBAR it-bu-lu 30.3333 ma-na AN.NA qá-tim 2.3,115
trainfold_source_only::359f5a5a-3032-49ff-bed0-81c4d22adbbb,359f5a5a-3032-49ff-bed0-81c4d22adbbb,trainfold_source_only,trainfold_parallel,<gap> KIŠIB šu-be-lim DUMU i-dí-a-bi-im a-wa-tù-šu-nu ša šál-ma-a-šùr šu-bé-lam ki-ma DAM i-sú-rik₁₃ DUMU.MÍ i-sú-rik₁₃ ù DUMU.MÍ i-dí-a-bi-im ra-bi-ṣum ù šu-be-lúm KI ša-lim-a-šur ni-iš a-lim it-mu-ú-ma a-wa-tù-šu-nu gám-ra a-na lu-qú-tim AN.NA ù TÚG.ḪI.A ša É a-šùr-bé-el-a-wa-tim i-pí-iq-du ša ma-lá dí-in a-lim{ki} šu-ku-bu-um ù a-ḫu-šu i-lu-ku-nim-ma <gap> ša-lim-a-šùr a-na lu-qú-tim AN.NA ù TÚG.ḪI.A ša-lim-a-šùr ù-kà-nu-ni a-šùr-ta-ak-lá-ku ra-bi-ṣú-um a-na lu-qú-tim a-ni-tim šu-bé-lúm a-ša-at i-sú-rik₁₃ DUMU.MÍ i-sú-rik₁₃ ù DUMU.MÍ i-dí-a-bi-im a-na ša-lim-a-šùr šu-ku-bi-im ù a-ḫi-šu ù-lá i-tù-ru šu-ma i-tù-ru šu-be-lúm ù ra-bi-ṣum ù-bu-bu-šu-nu,79
trainfold_source_only::35d4ed1d-fbcb-4136-a11f-7680e9082e09,35d4ed1d-fbcb-4136-a11f-7680e9082e09,trainfold_source_only,trainfold_parallel,a-na ás-qú-dim ù a-bi₄-lá qí-bí-ma um-ma i-dí-sú-in-ma i-na URUDU a-šur-i-dí 1 GÚ URUDU SIG₅ a-na en-na-sú-in dí-in a-ḫu-a a-tù-nu iḫ-da-ma URUDU a-šur-i-dí ša-áš-qí-lá ù na-pá-al-tù-šu šu-up-ra-nim ù 5 GÚ URUDU ša šu-IŠTAR li-iš-qú-ul ba-lu-um té-er-tí-a KI a-wi-lim i-mì-gi₅-ir i-ša-ḫa-at en-na-sú-in i-zi-za-ma a-na kà-ú-li-šu ù ša-ku-li-šu ma-ḫa <gap>,47
trainfold_source_only::36425639-1f25-4b3e-8a61-78620a5d1970,36425639-1f25-4b3e-8a61-78620a5d1970,trainfold_source_only,trainfold_parallel,ili₅-ba-ni DUMU i-a-a GÍR ša a-šùr it-ma-ma en-nu-um-DINGIR DUMU ku-za-ri pá-šu iš-me a-šùr-GAL DUMU ma-nu-um-šu-um-šu GÍR ša a-šùr it-ma-ma a-šùr-dan DUMU zu-ú NU.BÀNDA pá-šu iš-me,25
trainfold_source_only::36cafb3f-2d3b-44e1-af48-608bec6caae3,36cafb3f-2d3b-44e1-af48-608bec6caae3,trainfold_source_only,trainfold_parallel,<gap> KÙ.BABBAR a-na a-na-lí-ma 1 GÍN KÙ.BABBAR a-na ni-qé-šu a-na a-šur-ma-lik DUMU ili₅-ma-al-ki a-dí-in 1 GÍN KÙ.BABBAR a-na DUMU a-mur-a-šur i-nu-mì a-na a-lim{ki} i-li-ku a-na ni-qé-šu a-dí-in,27
trainfold_source_only::36e7ec23-80f5-400c-82c3-5908eced08d5,36e7ec23-80f5-400c-82c3-5908eced08d5,trainfold_source_only,trainfold_parallel,30 GÚ 15 ma-na URUDU qá-du-um ší-im 3 TÚG.ḪI-a bu-lá-tí ša a-bu-ni e-zi-ib e-zi-ib ba-áb-tim ša É.GAL-lim a-na 40 GÚ SIG₅ ša a-lá-ḫa-am ù id-na-a-šùr a-na ša ki-ma um-mì-a-ni ú-ša-zi-zu a-na ṣé-er bu-lá-tí ša a-bu-ni 3 GÚ ù 5 ma-na URUDU SIG₅ ša ma-ma-ḫi-ir na-dí i-na a-lá-ak ILLAT-tim ša ma-ma-ḫi-ir a-lá-ḫu-um ù dam-qá-a ú-šé-bu-lu-ni-šum 1 ma-na 10 GÍN KÙ.BABBAR ša tám-kà-ru-um i-na ṣé-er ma-ma-ḫi-ir i-šu-ú KÙ.BABBAR en-nam-a-šur iš-qú-ul-ma ṭup-pu-šu a-na a-lá-ḫi-im ù dam-qá-a e-zi-ib a-mì-ma a-ni-im ša e-pu-lu-ni 19 GÚ 20 ma-na SIG₅ a-na id-na-a-šur e-zi-ib e-zi-ib ša ma-ṣa-ar-tim,89
trainfold_source_only::36fe305f-f21c-4ed0-b39f-0b50c0dd865e,36fe305f-f21c-4ed0-b39f-0b50c0dd865e,trainfold_source_only,trainfold_parallel,um-ma i-ku-pí-a-ma a-na en-um-a-šur {d}IM-pí-lá-aḫ ù šu-ḫu-bur qí-bi-ma a-na šu-ḫu-bur qí-bi₄-ma 8 GÍN KÙ.BABBAR a-na a-bi₄-kà ḫa-bu-la-ku a-na a-li-tim 10 GÍN KÙ.BABBAR tal-qé a-bu-kà É-tí DAM-tí ù ÌR-dí lá i-dá-ga-al ma a-ta KÙ.BABBAR-pì tù-ṣa-ba-at a-na ša ki i-a-tí qí-bi₄-ma na-áš-pè-er-tám ša a-bi₄-kà ša i-ku-pì-a KÙ.BABBAR ša-áš-qí-il₅ <gap> šu-ma lá ú-<gap> KÙ.BABBAR lu-ta-<gap>-nu šu-ma na-áš-pè-er-tám uk-ta-li-im-ku-nu ṭup-pu-šu ḫi-ir-ma šu-ma KÙ.BABBAR i-na a-lim{ki} il₅-qé ù šu-ma 10 GÍN KÙ.BABBAR lá a-ta-aḫ-ba-al a-na ma-lá <gap> am il₅-qé-ú <gap> li-iš-qú-lá-am a-pu-tum lá ta-ga-mì-lá-šu,79
trainfold_source_only::3708c893-37a1-4f68-aabb-375d6a14a18a,3708c893-37a1-4f68-aabb-375d6a14a18a,trainfold_source_only,trainfold_parallel,um-ma Ì-lí-a-ma a-na šu-IŠTAR ú ur-me-ša qí-bi-ma a-na šu-IŠTAR qí-bi-ma i-na {d}UTU-ši ṭup-pá-am ta-ša-me-ú GÉME.ḪI.A lu ta-áb-ri-am ú šu-ma ma-ma-an mì-ma ḫa-bu-ul-ší-im i-na ša-ḫa-tí-ša i-zi-iz-ma ša-dí-ší-im-ma lu ta-ta-al-kam a-ší-a-kà mì-ma lá té-zi-ba-am,32
trainfold_source_only::373f7d4f-f847-4f95-ae8d-329e944c85d3,373f7d4f-f847-4f95-ae8d-329e944c85d3,trainfold_source_only,trainfold_parallel,KIŠIB en-na-nim DUMU a-lá-bi₄-im KIŠIB a-gi-a DUMU PUZUR₄-a-šùr {d}IM.GAL DUMU bu-zi tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in,25
trainfold_source_only::373fad9f-adda-4e2b-ae8f-80518eb92139,373fad9f-adda-4e2b-ae8f-80518eb92139,trainfold_source_only,trainfold_parallel,um-ma a-mur-IŠTAR ù DINGIR-ba-ni-ma a-na i-tur₄-DINGIR ú DAM.GÀR ša šé-ep lá-qé-pí-im qí-bi-ma 6 ku-ta-ni e-li-tám i-zi-er ANŠE ša <gap> ú li-wi-sú šu-ma-li-ba-a-šur ir-dí-a-ku-nu-tí ta-ší-a-tim a-ma-kam e-me-me šu-ma e-ri-iš-ku-nu dí-na,29
trainfold_source_only::37ea781c-687b-4e96-b8a5-c100ddc27f30,37ea781c-687b-4e96-b8a5-c100ddc27f30,trainfold_source_only,trainfold_parallel,um-ma a-šùr-ša-dí-li ù a-ba-ba-a-ma a-na ku-li-a qí-bi-ma a-šu-mì ṭup-pì-kà ša šu-sú-in DUMU i-na-a ú-kà-lu a-na-kam i-nu-mì a-wa-sú-nu i-gi₅-im-ru i-na ga-me-er a-wa-tí-šu ṭup-pá-kà ú-šu-ru-ni-a-tí-ma ú né-nu ṭup-pá-am ša a-lim{ki} ša a-šur-re-ṣí nu-ša-ar šu-sú-in ṭup-pá-am né-ta-ri-iš-ma um-ma šu-ut-ma a-da-na-ku-um a-wi-lúm i-na lá i-da-i-ni i-tá-al-kam šu-ma a-ma-kam KÙ.BABBAR e-ri-iš-kà lá ta-da-an um-ma a-ta-ma i-na a-lim{ki} i-na ga-me-er a-wa-tim DUB-kà i ta-da-nam qá-bi-a-tí né-nu a-na-kam <gap>-ni ni-ša-a-al ga-me-er a-wa-tim-ma <gap> tí <gap>-a-lim{ki} iš-tù <gap> a-bu-ša-lim <gap> iš-tí PUZUR₄ <gap> ni-ni <gap> ni-il₅-qé-ú šé-bi-lam a-šur-ANDUL ṭur₄-dam ì-GIŠ <gap> šé-bi-lam,84
trainfold_source_only::37fe7ee6-43c5-4d56-a5e9-5880e0b98cbd,37fe7ee6-43c5-4d56-a5e9-5880e0b98cbd,trainfold_source_only,trainfold_parallel,40 ma-na URUDU ma-sí-am ší-im ANŠE i li-bi₄ a-šur-DU₁₀ ANŠE ša be-la-nim i-nu-mì a-wi-il₅-tum me-ta-at-ni a-na 15 ma-na URUDU ṣa-la-mì-im il₅-qé-šu,21
trainfold_source_only::3812f0bd-9e22-44a7-865d-4f49d11a1b77,3812f0bd-9e22-44a7-865d-4f49d11a1b77,trainfold_source_only,trainfold_parallel,ma-lá ú-ṭá-tám a-na a-wi-il₅-tim ta-du-nu ti-ir-ta-kà li-li-kam-ma iš-tí ší-im ra-qá-tí-im lu-šé-bi₄-la-ku-um,11
trainfold_source_only::382b1c81-db07-4a03-be19-df562740f230,382b1c81-db07-4a03-be19-df562740f230,trainfold_source_only,trainfold_parallel,2 ma-na a-<gap> 1 ma-na a-na šu-ku-bi₄-im 1.5 ma-na a-na a-pu-ut-ri-a,11
trainfold_source_only::382c0b6b-3b55-4673-8054-9ce3b48da6f6,382c0b6b-3b55-4673-8054-9ce3b48da6f6,trainfold_source_only,trainfold_parallel,KIŠIB a-šur-na-da DUMU a-mur-lu-sú KIŠIB i-di-{d}IŠKUR DUMU a-šur-DU₁₀ KIŠIB i-di-a-šur KIŠIB zu-ba KIŠIB a-ta-aḫ-šu ša 16 GÍN KÙ.BABBAR be-ú-lá-at a-ta-aḫ-šu-ú iš-ti KÙ.BABBAR uk-ta-al,23
trainfold_source_only::384e7617-1669-4e82-b62e-8d60e00606a7,384e7617-1669-4e82-b62e-8d60e00606a7,trainfold_source_only,trainfold_parallel,a-na pí-lá-aḫ-IŠTAR ù a-mur-IŠTAR a-na pí-lá-aḫ-IŠTAR qí-bi-ma um-ma en-um-a-šùr-ma 1 TÚG ra-qá-tám SIG₅ ša a-na ší-mì-im a-dí-na-ku-ni a-ḫi a-ta a-na ma-la a-we-lu-tí-kà ra-qá-tám dí-in-ma KÙ.BABBAR ku-nu-uk-ma KI a-mur-IŠTAR šé-bi-lam ù šu-ma ra-qá-tum lá ta-ad-na-at-ma a-dí-ni i-ba-ší ki-ma a ší-mì-ša ú-bu-lu KÙ.BABBAR i ra-ma-tí-kà i-dí-ma ku-nu-uk-ma a-mur-IŠTAR lu-ub-lam ù lu gi₅-mì-lúm i-a-tí ḫa-ra-ni a-na a-lim{ki} ù a-na-ku a-we-el gi₅-mì-lim a-mur-IŠTAR lá i-bi-a-at ṭur₄-da-šu šu-a-tí ú-qá-a-šu,64
trainfold_source_only::3859a030-2bde-450a-be7f-44926917c899,3859a030-2bde-450a-be7f-44926917c899,trainfold_source_only,trainfold_parallel,i-sú-ri-ik a-na a-lim{ki} i-lá-ak-ma É-tí-šu ša bu-ri-im a-šar a-ni ša-lim-a-šùr wa-áš-bu-ni a-na tù-ud-ḫi-li-a a-ḫu tù-li a-na ší-mì-im i-dí-šu-nu a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in IGI sú-kà-lí-a DUMU a-mur-a-šùr IGI a-ku-za DUMU šu-a-nim IGI ú-ra-a DUMU ma-na na,44
trainfold_source_only::38aa816b-fec2-4c91-8994-1d05a2f2b28a,38aa816b-fec2-4c91-8994-1d05a2f2b28a,trainfold_source_only,trainfold_parallel,É šál-ma-a-šùr a-na a-wa-tim né-ru-ub-ma um-ma šál-ma-a-šùr-ma i-a-tí a-na bu-ru-uš-ḫa-dim i-na ma-ak-sú-im a-na ḫu-bu-ul ÌR a-bu-ša-lim ša-qá-lim i-ra-de₈-ú-ni a-ta 30 TÚG ku-ta-ni ù ANŠE ṣa-lá-ma-am ša ÌR tal-qé um-ma šu-be-lúm-ma ke-na ša ÌR-dí-a a-bu-ša-lim al-qé ša-lim-a-šur ša ni-iš a-lim{ki} úz-na-tí-ni il₅-pu-ut um-ma šál-ma-a-šur-ma a-šar ÌR a-na wa-ar-dí-kà lá i-tù-ru ma-a a-na wa-ar-dí-a i-tù-ar um-ma šu-be-lúm-ma šu-ma a-na ku-a-im i-tù-ar a-na TÚG.ḪI.A ù ANŠE a-za-za-kum a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in IGI ú-ra-a IGI ì-lí-dan IGI ma-nu-um-ba-lúm-a-šur,82
trainfold_source_only::399755a8-1d05-44a3-befd-ef8740213275,399755a8-1d05-44a3-befd-ef8740213275,trainfold_source_only,trainfold_parallel,KIŠIB MAR.TU-ba-ni DUMU ma-na-na KIŠIB ú-ra-a ŠEŠ-šu KIŠIB ḫa-da-a DUMU kà-ra-wa KIŠIB a-na-aḫ-DINGIR DUMU ḫi-šar KIŠIB a-da-da DUMU {d}IM.GAL KIŠIB da-ak-ni-iš KIŠIB ḫu-ra-ta KIŠIB PUZUR₄.IŠTAR KIŠIB i-dí-{d}UTU me-er-e da-la-áš a-na 9 ma-na KÙ.BABBAR ša É ḫa-ar-ta ù 10 ma-na KÙ.BABBAR ša ḫa-al-ki-a-šu ù kà-ri-a me-er-ú da-la-áš a-na ša-lim-a-šùr ù me-er-e-šu ú-lá i-tù-ru GÍR ša a-šùr ú-ta-me-šu,56
trainfold_source_only::39a0587f-8d81-4c08-a260-d459c838e04c,39a0587f-8d81-4c08-a260-d459c838e04c,trainfold_source_only,trainfold_parallel,<gap> 1 ma-na <gap> AG <gap> nim-ma <gap> li-it-ru-nim ki-ma <gap> 0.5 GÍN KÙ.BABBAR a-na a-lim{ki} ša-ak-šu-dí wa-ar-ki-a qá-bi₄-a-tí šu-ma wa-ar-ki-tí a-na a-lim{ki} lá tù-ša-ak-ší-dí 1 ma-na-um 0.6666 ma-na i-na a-lim{ki} ta-ša-qá-lam a-ḫi a-ta KÙ.BABBAR a-na É-a-ba-áš-tí šu-qú-ul-ma wa-ar-ki-tí a-na a-lim{ki} ša-ak-ší-dí lu-mu-un li-bi₄-im a-ra-ší-a-ku-um a-wa-tim ša ta-ta-wu-ni la-ší-na-ma KÙ.BABBAR a-na É-a-ba-áš-tí šu-qú-ul-ma lu at-ḫu-a-ni,55
